,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
0,ZSeries-10162017-0924-061,['TSeries_216_2'],-7592.188027,128,-7208.977271,411,-145.341,96.94751195,no cnx,,5,"[array([217, 221, 225, 229, 233, 237, 241, 245, 249, 253])]",-12.15
1,ZSeries-10162017-0924-061,['TSeries_216_1'],-7597.552427,114,-7272.15798,240,-145.341,64.46323168,no cnx,,5,"[array([216, 220, 224, 228, 232, 236, 240, 244, 248, 252])]",-12.15
2,ZSeries-10162017-0924-061,['TSeries_216_4'],-7563.577895,205,-7242.951803,319,-145.341,53.40694228,no cnx,,5,"[array([219, 223, 227, 231, 235, 239, 243, 247, 251, 255])]",-12.15
3,ZSeries-10162017-0924-061,['TSeries_176_4'],-7659.698403,54,-7225.666515,366,-108.561,140.2540784,no cnx,,5,"[array([179, 183, 187, 191, 195, 199, 203, 207, 211, 215])]",24.63
4,ZSeries-10162017-0924-061,['TSeries_456_3'],-7481.503849,427,-7176.661449,498,-124.061,123.4635475,no cnx,,5,"[array([458, 461, 464, 467, 470, 473, 476, 479, 482, 485])]",9.13
5,ZSeries-10162017-0924-061,['TSeries_396_2'],-7633.296182,17,-7413.37616,141,-151.201,160.4447721,inhibitory,,5,"[[397, 400, 403, 406, 409, 412, 415, 418, 421, 424]]",-18.01
6,ZSeries-10162017-0924-061,"['TSeries_36_3', 'TSeries_46_3']",-7616.90569,61,-7259.964537,273,-144.521,86.04911434,no cnx,,5,"[array([38, 43]), array([48, 53, 58, 63, 68, 73, 78, 83])]",-11.33
7,ZSeries-10162017-0924-061,['TSeries_456_1'],-7525.909159,307,-7154.905827,557,-124.061,132.8533603,no cnx,,5,"[array([456, 459, 462, 465, 468, 471, 474, 477, 480, 483])]",9.13
8,ZSeries-10162017-0924-061,['TSeries_156_2'],-7519.948228,323,-7301.283448,161,-95.601,43.28689479,no cnx,,5,"[array([157, 159, 161, 163, 165, 167, 169, 171, 173, 175])]",37.59
9,ZSeries-10162017-0924-061,['TSeries_86_2'],-7561.519915,211,-7199.641184,436,-125.531,91.38147613,no cnx,,5,"[array([ 87,  91,  95,  99, 103, 107, 111, 115, 119, 123])]",7.66
10,ZSeries-10162017-0924-061,['TSeries_176_2'],-7688.606557,132,-7261.727202,268,-108.561,156.6206406,no cnx,,5,"[array([177, 181, 185, 189, 193, 197, 201, 205, 209, 213])]",24.63
11,ZSeries-10162017-0924-061,['TSeries_276_1'],-7853.999757,579,-7049.790005,842,-170.681,398.5110407,no cnx,,5,"[array([276, 280, 284, 288, 292, 296, 300, 304, 308, 312])]",-37.49
12,ZSeries-10162017-0924-061,['TSeries_316_1'],-7820.792469,489,-7112.220402,673,-131.481,334.1630117,no cnx,,5,"[array([316, 320, 324, 328, 332, 336, 340, 344, 348, 352])]",1.71
13,ZSeries-10162017-0924-061,['TSeries_276_2'],-7722.869984,225,-7152.011623,565,-170.681,233.5700085,no cnx,,5,"[array([277, 281, 285, 289, 293, 297, 301, 305, 309, 313])]",-37.49
14,ZSeries-10162017-0924-061,['TSeries_356_1'],-7556.119048,226,-7276.079005,230,-177.991,50.31340635,no cnx,,5,"[array([356, 360, 364, 368, 372, 376, 380, 384, 388, 392])]",-44.8
15,ZSeries-10162017-0924-061,['TSeries_396_1'],-7691.708535,140,-7394.004717,89,-151.201,189.7360604,no cnx,,5,"[array([396, 399, 402, 405, 408, 411, 414, 417, 420, 423])]",-18.01
16,ZSeries-10162017-0924-061,['TSeries_176_1'],-7598.007805,112,-7188.115716,468,-108.561,119.3249385,no cnx,,5,"[array([176, 180, 184, 188, 192, 196, 200, 204, 208, 212])]",24.63
17,ZSeries-10162017-0924-061,['TSeries_356_2'],-7523.932649,313,-7355.352914,15,-177.991,82.56710624,no cnx,,5,"[array([357, 361, 365, 369, 373, 377, 381, 385, 389, 393])]",-44.8
18,ZSeries-10162017-0924-061,['TSeries_316_2'],-7758.207805,320,-7022.515716,916,-131.481,345.4734709,no cnx,,5,"[array([317, 321, 325, 329, 333, 337, 341, 345, 349, 353])]",1.71
19,ZSeries-10162017-0924-061,['TSeries_316_3'],-7842.846113,549,-7116.09469,662,-131.481,351.2434308,no cnx,,5,"[array([318, 322, 326, 330, 334, 338, 342, 346, 350, 354])]",1.71
20,ZSeries-10162017-0924-061,['TSeries_216_3'],-7600.830671,105,-7252.190492,294,-145.341,74.58840057,no cnx,,5,"[array([218, 222, 226, 230, 234, 238, 242, 246, 250, 254])]",-12.15
21,ZSeries-10162017-0924-061,['TSeries_86_3'],-7589.832025,134,-7364.447467,9,-125.531,94.56798916,no cnx,,5,"[array([ 88,  92,  96, 100, 104, 108, 112, 116, 120, 124])]",7.66
22,ZSeries-10162017-0924-061,['TSeries_316_4'],-7779.367382,377,-7074.669603,774,-131.481,322.9991628,no cnx,,5,"[array([319, 323, 327, 331, 335, 339, 343, 347, 351, 355])]",1.71
23,ZSeries-10162017-0924-061,['TSeries_456_2'],-7583.129423,153,-7223.748958,371,-124.061,79.43851113,no cnx,,5,"[array([457, 460, 463, 466, 469, 472, 475, 478, 481, 484])]",9.13
24,ZSeries-10162017-0924-061,['TSeries_156_1'],-7609.354891,82,-7255.984071,284,-95.601,88.06921247,no cnx,,5,"[array([156, 158, 160, 162, 164, 166, 168, 170, 172, 174])]",37.59
25,ZSeries-10162017-0924-061,['TSeries_126_3'],-7469.925362,459,-7165.933516,528,-117.651,138.8585638,no cnx,,5,"[array([128, 131, 134, 137, 140, 143, 146, 149, 152, 155])]",15.54
26,ZSeries-10162017-0924-061,['TSeries_86_1'],-7634.237335,14,-7343.28789,48,-125.531,113.4303162,no cnx,,5,"[array([ 86,  90,  94,  98, 102, 106, 110, 114, 118, 122])]",7.66
27,ZSeries-10162017-0924-061,['TSeries_426_2'],-7713.738826,200,-7506.187647,392,-141.741,282.2649406,no cnx,,5,"[array([427, 430, 433, 436, 439, 442, 445, 448, 451, 454])]",-8.55
28,ZSeries-10162017-0924-061,"['TSeries_36_2', 'TSeries_46_2']",-7582.335113,155,-7332.085912,78,-144.521,65.57915124,no cnx,,5,"[array([37, 42]), array([47, 52, 57, 62, 67, 72, 77, 82])]",-11.33
29,ZSeries-10162017-0924-061,['TSeries_276_3'],-7813.468736,470,-7033.696805,885,-170.681,377.5894486,no cnx,,5,"[array([278, 282, 286, 290, 294, 298, 302, 306, 310, 314])]",-37.49
30,ZSeries-10162017-0924-061,"['TSeries_36_4', 'TSeries_46_4']",-7583.527202,151,-7231.354405,351,-144.521,74.08082779,no cnx,,5,"[array([39, 44]), array([49, 54, 59, 64, 69, 74, 79, 84])]",-11.33
31,ZSeries-10162017-0924-061,['TSeries_256_2'],-7671.291115,85,-7091.024494,730,-134.511,238.1775822,no cnx,,5,"[array([257, 259, 261, 263, 265, 267, 269, 271, 273, 275])]",-1.32
32,ZSeries-10162017-0924-061,['TSeries_426_1'],-7731.024114,247,-7447.477271,233,-141.741,252.6511987,no cnx,,5,"[array([426, 429, 432, 435, 438, 441, 444, 447, 450, 453])]",-8.55
33,ZSeries-10162017-0924-061,['TSeries_86_4'],-7555.559471,227,-7290.239936,191,-125.531,21.22416957,no cnx,,5,"[array([ 89,  93,  97, 101, 105, 109, 113, 117, 121, 125])]",7.66
