,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
36,ZSeries-09122017-1013-027,['TSeries_237_11'],-6906.71077975,208,-7441.95953969,648,-523.113,135.524761016,no cnx,,5.0,"[array([247, 259, 271, 283, 295, 307, 319, 331, 343, 355])]",18.54
37,ZSeries-09122017-1013-027,['TSeries_357_2'],-6937.6268958,124,-7592.48042795,241,-508.623,49.493251467,no cnx,,5.0,"[array([358, 370, 382, 394, 406, 418, 430, 442, 454, 466])]",4.05
38,ZSeries-09122017-1013-027,['TSeries_447_4'],-6907.71727996,205,-7519.27794783,439,-489.353,60.3379917851,no cnx,,5.0,"[array([450, 456, 462, 468, 474, 480, 486, 492, 498, 504])]",-15.22
39,ZSeries-09122017-1013-027,['TSeries_147_9'],-6932.56114522,138,-7565.89450817,313,-501.443,42.3677457543,no cnx,,5.0,"[array([155, 164, 173, 182, 191, 200, 209, 218, 227, 236])]",-3.13
40,ZSeries-09122017-1013-027,['TSeries_237_8'],-6993.5257319,26,-7495.67238778,503,-523.113,130.857819008,no cnx,,5.0,"[array([244, 256, 268, 280, 292, 304, 316, 328, 340, 352])]",18.54
41,ZSeries-09122017-1013-027,['TSeries_537_2'],-6907.40499596,206,-7532.08159186,404,-471.783,56.5919905486,no cnx,,5.0,"[array([538, 545, 552, 559, 566, 573, 580, 587, 594, 601])]",-32.79
42,ZSeries-09122017-1013-027,['TSeries_27_3'],-6924.29577613,160,-7519.71432726,438,-496.993,65.0723183639,no cnx,,5.0,"[array([ 29,  41,  53,  65,  77,  89, 101, 113, 125, 137])]",-7.58
43,ZSeries-09122017-1013-027,['TSeries_147_3'],-6917.80476499,178,-7644.85408658,99,-501.443,74.4421404791,no cnx,,5.0,"[array([149, 158, 167, 176, 185, 194, 203, 212, 221, 230])]",-3.13
44,ZSeries-09122017-1013-027,['TSeries_147_8'],-6981.49019545,6,-7561.23459862,325,-501.443,91.2633053687,no cnx,,5.0,"[array([154, 163, 172, 181, 190, 199, 208, 217, 226, 235])]",-3.13
45,ZSeries-09122017-1013-027,['TSeries_27_7'],-6985.65125182,5,-7581.84645454,270,-496.993,94.8030649545,no cnx,,5.0,"[array([ 33,  45,  57,  69,  81,  93, 105, 117, 129, 141])]",-7.58
46,ZSeries-09122017-1013-027,['TSeries_537_1'],-6868.36949589,312,-7483.36528777,536,-471.783,100.311015751,no cnx,,5.0,"[array([537, 544, 551, 558, 565, 572, 579, 586, 593, 600])]",-32.79
47,ZSeries-09122017-1013-027,['TSeries_27_5'],-6948.11309159,96,-7601.00386045,218,-496.993,62.7340443445,no cnx,,5.0,"[array([ 31,  43,  55,  67,  79,  91, 103, 115, 127, 139])]",-7.58
48,ZSeries-09122017-1013-027,['TSeries_237_10'],-6968.85529586,40,-7476.93534775,553,-523.113,126.603709623,no cnx,,5.0,"[array([246, 258, 270, 282, 294, 306, 318, 330, 342, 354])]",18.54
49,ZSeries-09122017-1013-027,['TSeries_237_2'],-6959.79905984,64,-7575.61709192,287,-523.113,70.8904356818,no cnx,,5.0,"[array([238, 250, 262, 274, 286, 298, 310, 322, 334, 346])]",18.54
50,ZSeries-09122017-1013-027,['TSeries_27_10'],-6965.45831045,49,-7579.51649976,276,-496.993,74.586047429,no cnx,,5.0,"[array([ 36,  48,  60,  72,  84,  96, 108, 120, 132, 144])]",-7.58
51,ZSeries-09122017-1013-027,['TSeries_357_3'],-6965.10788785,50,-7587.48388395,254,-508.623,74.8357741496,no cnx,,5.0,"[array([359, 371, 383, 395, 407, 419, 431, 443, 455, 467])]",4.05
52,ZSeries-09122017-1013-027,['TSeries_147_4'],-7000.90648522,46,-7662.71707318,51,-501.443,140.15290377,no cnx,,5.0,"[array([150, 159, 168, 177, 186, 195, 204, 213, 222, 231])]",-3.13
53,ZSeries-09122017-1013-027,['TSeries_447_5'],-6918.33493597,177,-7473.05991575,564,-489.353,106.854519948,no cnx,,5.0,"[array([451, 457, 463, 469, 475, 481, 487, 493, 499, 505])]",-15.22
54,ZSeries-09122017-1013-027,['TSeries_357_6'],-6975.41325987,22,-7487.24071977,526,-508.623,121.813647765,no cnx,,5.0,"[array([362, 374, 386, 398, 410, 422, 434, 446, 458, 470])]",4.05
55,ZSeries-09122017-1013-027,['TSeries_237_6'],-6994.1502999,28,-7446.3315157,636,-523.113,165.973440169,no cnx,,5.0,"[array([242, 254, 266, 278, 290, 302, 314, 326, 338, 350])]",18.54
56,ZSeries-09122017-1013-027,['TSeries_447_3'],-6915.52437997,184,-7455.25972772,612,-489.353,123.418015259,no cnx,,5.0,"[array([449, 455, 461, 467, 473, 479, 485, 491, 497, 503])]",-15.22
57,ZSeries-09122017-1013-027,['TSeries_447_2'],-6920.20863998,172,-7524.27449184,425,-489.353,60.5785468826,no cnx,,5.0,"[array([448, 454, 460, 466, 472, 478, 484, 490, 496, 502])]",-15.22
