,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
0,ZSeries-01082018-0920-051,['TSeries_758_2'],-6383.78695785,44,-6838.8599278,523,310.639,189.478039996,no cnx,,5.0,"[array([759, 764, 769, 774, 779, 784, 789, 794, 799, 804])]",-94.36
1,ZSeries-01082018-0920-051,['TSeries_688_4'],-6375.59033661,22,-6919.75349698,305,314.349,165.798565025,no cnx,,5.0,"[array([691, 698, 705, 712, 719, 726, 733, 740, 747, 754])]",-98.07
2,ZSeries-01082018-0920-051,['TSeries_898_3'],-6413.3291923,124,-6788.52332461,660,348.759,254.3292231,no cnx,,5.0,"[array([900, 908, 916, 924, 932, 940, 948, 956, 964, 972])]",-132.48
3,ZSeries-01082018-0920-051,['TSeries_308_7'],-6242.13852901,338,-7053.06297987,55,324.559,170.19211425,no cnx,,5.0,"[array([314, 324, 334, 344, 354, 364, 374, 384, 394, 404])]",-108.28
4,ZSeries-01082018-0920-051,['TSeries_628_6'],-6410.57264326,116,-6794.81760309,643,302.729,228.103023889,no cnx,,5.0,"[array([633, 639, 645, 651, 657, 663, 669, 675, 681, 687])]",-86.45
5,ZSeries-01082018-0920-051,['TSeries_308_8'],-6219.38132659,400,-7088.39653099,151,324.559,200.001733934,no cnx,,5.0,"[array([315, 325, 335, 345, 355, 365, 375, 385, 395, 405])]",-108.28
6,ZSeries-01082018-0920-051,['TSeries_628_2'],-6426.14336071,158,-6829.85171735,548,302.729,223.289759395,no cnx,,5.0,"[array([629, 635, 641, 647, 653, 659, 665, 671, 677, 683])]",-86.45
7,ZSeries-01082018-0920-051,['TSeries_308_1'],-6258.90699395,293,-7033.59958306,2,324.559,156.593109019,no cnx,,5.0,"[array([308, 318, 328, 338, 348, 358, 368, 378, 388, 398])]",-108.28
8,ZSeries-01082018-0920-051,['TSeries_898_7'],-6410.63426044,116,-6836.13378756,531,348.759,230.969020284,no cnx,,5.0,"[array([904, 912, 920, 928, 936, 944, 952, 960, 968, 976])]",-132.48
9,ZSeries-01082018-0920-051,['TSeries_408_1'],-6218.33064524,403,-7188.57400595,422,317.529,286.353554802,no cnx,,5.0,"[array([408, 415, 422, 429, 436, 443, 450, 457, 464, 471])]",-101.25
10,ZSeries-01082018-0920-051,['TSeries_808_1'],-6370.73144481,9,-6835.2576753,533,320.279,186.790065487,no cnx,,5.0,"[array([808, 817, 826, 835, 844, 853, 862, 871, 880, 889])]",-104.0
11,ZSeries-01082018-0920-051,['TSeries_808_8'],-6402.17231657,94,-6882.56870138,405,320.279,195.018641806,no cnx,,5.0,"[array([815, 824, 833, 842, 851, 860, 869, 878, 887, 896])]",-104.0
12,ZSeries-01082018-0920-051,['TSeries_108_9'],-6264.0447234,279,-7125.34673946,251,319.479,229.320033642,no cnx,,5.0,"[array([116, 126, 136, 146, 156, 166, 176, 186, 196, 206])]",-103.2
13,ZSeries-01082018-0920-051,['TSeries_308_5'],-6263.69798393,280,-7147.68503203,311,324.559,251.478391043,no cnx,,5.0,"[array([312, 322, 332, 342, 352, 362, 372, 382, 392, 402])]",-108.28
14,ZSeries-01082018-0920-051,['TSeries_478_6'],-6162.28832054,554,-7173.84416027,382,264.159,268.664956882,no cnx,,5.0,"[array([483, 490, 497, 504, 511, 518, 525, 532, 539, 546])]",-47.88
15,ZSeries-01082018-0920-051,['TSeries_628_4'],-6427.64054508,162,-6806.1962043,612,302.729,235.202031235,no cnx,,5.0,"[array([631, 637, 643, 649, 655, 661, 667, 673, 679, 685])]",-86.45
16,ZSeries-01082018-0920-051,['TSeries_408_4'],-6210.54528652,424,-7145.15565923,304,317.529,247.269303003,no cnx,,5.0,"[array([411, 418, 425, 432, 439, 446, 453, 460, 467, 474])]",-101.25
17,ZSeries-01082018-0920-051,['TSeries_628_5'],-6364.45936467,7,-6831.04946484,545,302.729,175.263786271,no cnx,,5.0,"[array([632, 638, 644, 650, 656, 662, 668, 674, 680, 686])]",-86.45
18,ZSeries-01082018-0920-051,['TSeries_208_5'],-6279.61825647,237,-7145.83547694,306,326.039,252.346216554,no cnx,,5.0,"[array([212, 222, 232, 242, 252, 262, 272, 282, 292, 302])]",-109.76
19,ZSeries-01082018-0920-051,['TSeries_208_6'],-6272.13233462,257,-7086.5469759,146,326.039,200.287447063,no cnx,,5.0,"[array([213, 223, 233, 243, 253, 263, 273, 283, 293, 303])]",-109.76
20,ZSeries-01082018-0920-051,['TSeries_978_4'],-6488.0576753,326,-6629.06692175,1091,378.679,415.482256733,no cnx,,5.0,"[array([ 981,  988,  995, 1002, 1009, 1016, 1023, 1030, 1037, 1044])]",-162.4
21,ZSeries-01082018-0920-051,['TSeries_108_5'],-6321.23716632,124,-7097.79854706,176,319.479,218.931935874,no cnx,,5.0,"[array([112, 122, 132, 142, 152, 162, 172, 182, 192, 202])]",-103.2
22,ZSeries-01082018-0920-051,['TSeries_308_6'],-6270.88446891,261,-7076.71849291,119,324.559,191.248234112,no cnx,,5.0,"[array([313, 323, 333, 343, 353, 363, 373, 383, 393, 403])]",-108.28
23,ZSeries-01082018-0920-051,['TSeries_208_10'],-6251.17175345,314,-7155.11802003,331,326.039,258.049002801,no cnx,,5.0,"[array([217, 227, 237, 247, 257, 267, 277, 287, 297, 307])]",-109.76
24,ZSeries-01082018-0920-051,['TSeries_808_7'],-6367.4376392,0,-6756.20634057,747,320.279,232.331705187,no cnx,,5.0,"[array([814, 823, 832, 841, 850, 859, 868, 877, 886, 895])]",-104.0
25,ZSeries-01082018-0920-051,['TSeries_408_3'],-6170.12130854,533,-7167.3139879,364,317.529,275.143740938,no cnx,,5.0,"[array([410, 417, 424, 431, 438, 445, 452, 459, 466, 473])]",-101.25
26,ZSeries-01082018-0920-051,['TSeries_688_7'],-6430.38728454,170,-6813.45340672,592,314.349,238.468551334,no cnx,,5.0,"[array([694, 701, 708, 715, 722, 729, 736, 743, 750, 757])]",-98.07
27,ZSeries-01082018-0920-051,['TSeries_478_7'],-6153.90408807,577,-7226.54505008,524,264.159,320.833432143,no cnx,,5.0,"[array([484, 491, 498, 505, 512, 519, 526, 533, 540, 547])]",-47.88
28,ZSeries-01082018-0920-051,['TSeries_28_5'],-6263.37794783,281,-7029.92557711,6,323.409,153.744093863,no cnx,,5.0,"[array([32, 39, 46, 53, 60, 67, 74, 81, 88, 95])]",-107.13
29,ZSeries-01082018-0920-051,['TSeries_808_2'],-6370.13257106,7,-6899.33716632,360,320.279,166.603937353,no cnx,,5.0,"[array([809, 818, 827, 836, 845, 854, 863, 872, 881, 890])]",-104.0
30,ZSeries-01082018-0920-051,['TSeries_758_3'],-6312.52098185,148,-6755.91591372,748,310.639,203.450333476,no cnx,,5.0,"[array([760, 765, 770, 775, 780, 785, 790, 795, 800, 805])]",-94.36
31,ZSeries-01082018-0920-051,['TSeries_28_3'],-6225.64890172,383,-7046.39460518,37,323.409,165.153490557,no cnx,,5.0,"[array([30, 37, 44, 51, 58, 65, 72, 79, 86, 93])]",-107.13
32,ZSeries-01082018-0920-051,['TSeries_478_5'],-6259.90474145,290,-7074.43111812,113,264.159,161.011467013,no cnx,,5.0,"[array([482, 489, 496, 503, 510, 517, 524, 531, 538, 545])]",-47.88
33,ZSeries-01082018-0920-051,['TSeries_808_3'],-6449.48334266,222,-6874.78334266,426,320.279,236.864345221,no cnx,,5.0,"[array([810, 819, 828, 837, 846, 855, 864, 873, 882, 891])]",-104.0
34,ZSeries-01082018-0920-051,['TSeries_548_1'],-6219.99282555,398,-7090.68503203,157,246.179,172.947652832,no cnx,,5.0,"[array([548, 556, 564, 572, 580, 588, 596, 604, 612, 620])]",-29.9
35,ZSeries-01082018-0920-051,['TSeries_108_3'],-6208.05002797,431,-7107.38052703,202,319.479,215.064813624,no cnx,,5.0,"[array([110, 120, 130, 140, 150, 160, 170, 180, 190, 200])]",-103.2
36,ZSeries-01082018-0920-051,['TSeries_548_3'],-6241.2528436,341,-7009.83707607,61,246.179,93.0172799351,no cnx,,5.0,"[array([550, 558, 566, 574, 582, 590, 598, 606, 614, 622])]",-29.9
37,ZSeries-01082018-0920-051,['TSeries_208_4'],-6335.01407815,87,-7011.38832054,57,326.039,169.549262906,no cnx,,5.0,"[array([211, 221, 231, 241, 251, 261, 271, 281, 291, 301])]",-109.76
38,ZSeries-01082018-0920-051,['TSeries_548_4'],-6208.61422434,429,-7068.22726649,96,246.179,153.154626496,no cnx,,5.0,"[array([551, 559, 567, 575, 583, 591, 599, 607, 615, 623])]",-29.9
39,ZSeries-01082018-0920-051,['TSeries_688_3'],-6389.06499593,58,-6828.12581355,552,314.349,200.090383984,no cnx,,5.0,"[array([690, 697, 704, 711, 718, 725, 732, 739, 746, 753])]",-98.07
40,ZSeries-01082018-0920-051,['TSeries_308_4'],-6241.24021839,341,-7024.31703997,22,324.559,149.141495029,no cnx,,5.0,"[array([311, 321, 331, 341, 351, 361, 371, 381, 391, 401])]",-108.28
41,ZSeries-01082018-0920-051,['TSeries_308_3'],-6233.15542279,363,-7108.45880155,205,324.559,216.005175553,no cnx,,5.0,"[array([310, 320, 330, 340, 350, 360, 370, 380, 390, 400])]",-108.28
42,ZSeries-01082018-0920-051,['TSeries_548_8'],-6197.83449688,458,-7126.01858316,253,246.179,211.091579375,no cnx,,5.0,"[array([555, 563, 571, 579, 587, 595, 603, 611, 619, 627])]",-29.9
43,ZSeries-01082018-0920-051,['TSeries_978_5'],-6518.00136269,407,-6676.67738471,962,378.679,403.309984666,no cnx,,5.0,"[array([ 982,  989,  996, 1003, 1010, 1017, 1024, 1031, 1038, 1045])]",-162.4
44,ZSeries-01082018-0920-051,['TSeries_308_2'],-6202.61286165,445,-7168.04673946,366,324.559,271.895915239,no cnx,,5.0,"[array([309, 319, 329, 339, 349, 359, 369, 379, 389, 399])]",-108.28
45,ZSeries-01082018-0920-051,['TSeries_28_7'],-6295.71713022,193,-6999.08357909,90,323.409,142.653181129,tbd,,5.0,"[[34, 41, 48, 55, 62, 69, 76, 83, 90, 97]]",-107.13
