,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
66,ZSeries-11272017-1013-035,['TSeries_927_10'],-6788.37108617,190,-7433.22143242,318,-127.614,68.4191519026,excitatory,,5.0,"[[936, 946, 956, 966, 976, 986, 996, 1006, 1016, 1026]]",-46.9
67,ZSeries-11272017-1013-035,['TSeries_727_1'],-6895.55905772,99,-7703.24834151,411,-254.534,321.606907226,no cnx,,5.0,"[array([727, 737, 747, 757, 767, 777, 787, 797, 807, 817])]",80.02
68,ZSeries-11272017-1013-035,['TSeries_1027_2'],-6723.84074625,365,-7365.96591938,500,-89.924,109.680179714,excitatory,,5.0,"[[1028, 1038, 1048, 1058, 1068, 1078, 1088, 1098, 1108, 1118]]",-84.59
69,ZSeries-11272017-1013-035,['TSeries_1027_9'],-6767.65720791,246,-7392.3095589,429,-89.924,98.7803678217,excitatory,,5.0,"[[1035, 1045, 1055, 1065, 1075, 1085, 1095, 1105, 1115, 1125]]",-84.59
70,ZSeries-11272017-1013-035,['TSeries_927_9'],-6727.88824033,354,-7397.46935021,415,-127.614,60.5276604152,excitatory,,5.0,"[[935, 945, 955, 965, 975, 985, 995, 1005, 1015, 1025]]",-46.9
71,ZSeries-11272017-1013-035,['TSeries_527_9'],-6956.42760158,263,-7632.02501819,219,-141.514,296.113276965,no cnx,,5.0,"[array([535, 545, 555, 565, 575, 585, 595, 605, 615, 625])]",-33.0
72,ZSeries-11272017-1013-035,['TSeries_927_3'],-6777.3497676,220,-7403.11441582,400,-127.614,68.3436214281,excitatory,,5.0,"[[929, 939, 949, 959, 969, 979, 989, 999, 1009, 1019]]",-46.9
73,ZSeries-11272017-1013-035,['TSeries_327_7'],-6916.68654546,156,-7573.59040001,61,-150.934,227.397428608,no cnx,,5.0,"[array([333, 343, 353, 363, 373, 383, 393, 403, 413, 423])]",-23.58
74,ZSeries-11272017-1013-035,['TSeries_27_9'],-6782.87150989,205,-7444.56992886,287,-146.824,53.2639747391,excitatory,,5.0,"[[35, 45, 55, 65, 75, 85, 95, 105, 115, 125]]",-27.69
75,ZSeries-11272017-1013-035,['TSeries_627_5'],-6991.52517312,358,-7740.07567431,511,-174.394,396.914975791,no cnx,,5.0,"[array([631, 641, 651, 661, 671, 681, 691, 701, 711, 721])]",-0.12
76,ZSeries-11272017-1013-035,['TSeries_727_3'],-6920.558634,166,-7622.60454705,193,-254.534,273.891647537,no cnx,,5.0,"[array([729, 739, 749, 759, 769, 779, 789, 799, 809, 819])]",80.02
77,ZSeries-11272017-1013-035,['TSeries_627_1'],-6996.36380079,371,-7658.35662926,290,-174.394,341.615286558,no cnx,,5.0,"[array([627, 637, 647, 657, 667, 677, 687, 697, 707, 717])]",-0.12
78,ZSeries-11272017-1013-035,['TSeries_427_10'],-6862.38639052,9,-7477.89309725,197,-137.414,136.440804381,no cnx,,5.0,"[array([436, 446, 456, 466, 476, 486, 496, 506, 516, 526])]",-37.1
79,ZSeries-11272017-1013-035,['TSeries_527_10'],-6921.21314467,168,-7612.40169487,166,-141.514,257.295355379,no cnx,,5.0,"[array([536, 546, 556, 566, 576, 586, 596, 606, 616, 626])]",-33.0
80,ZSeries-11272017-1013-035,['TSeries_227_6'],-6872.56036996,36,-7538.65435573,33,-135.194,174.381735809,excitatory,,5.0,"[[232, 242, 252, 262, 272, 282, 292, 302, 312, 322]]",-39.32
81,ZSeries-11272017-1013-035,['TSeries_827_9'],-6798.48238104,163,-7474.69124744,206,-175.934,72.323266831,excitatory,,5.0,"[[835, 845, 855, 865, 875, 885, 895, 905, 915, 925]]",1.42
82,ZSeries-11272017-1013-035,['TSeries_427_1'],-6837.65562689,57,-7564.45076997,36,-137.414,167.802053972,no cnx,,5.0,"[array([427, 437, 447, 457, 467, 477, 487, 497, 507, 517])]",-37.1
83,ZSeries-11272017-1013-035,['TSeries_227_7'],-6777.4006925,220,-7408.01140871,386,-135.194,61.1610357979,excitatory,,5.0,"[[233, 243, 253, 263, 273, 283, 293, 303, 313, 323]]",-39.32
84,ZSeries-11272017-1013-035,['TSeries_27_4'],-6778.83932017,216,-7482.74132491,184,-146.824,68.8756827002,no cnx,,5.0,"[array([ 30,  40,  50,  60,  70,  80,  90, 100, 110, 120])]",-27.69
85,ZSeries-11272017-1013-035,['TSeries_127_6'],-6824.39340712,93,-7520.37509566,82,-148.574,124.352221611,no cnx,,5.0,"[array([132, 142, 152, 162, 172, 182, 192, 202, 212, 222])]",-25.94
86,ZSeries-11272017-1013-035,['TSeries_27_2'],-6844.69841897,38,-7452.63430831,266,-146.824,111.221943715,excitatory,,5.0,"[[28, 38, 48, 58, 68, 78, 88, 98, 108, 118]]",-27.69
