,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
0,ZSeries-11292017-0946-037,['TSeries_767_2'],-8719.216999,855,-7476.64117,1451,10.892,455.5345956,no cnx,,5,"[array([768, 777, 786, 795, 804, 813, 822, 831, 840, 849])]",-125.4
1,ZSeries-11292017-0946-037,['TSeries_207_2'],-8936.951194,266,-7874.502542,374,-5.248,110.3937418,no cnx,,5,"[array([208, 213, 218, 223, 228, 233, 238, 243, 248, 253])]",-109.26
2,ZSeries-11292017-0946-037,['TSeries_447_7'],-8897.94676,371,-7815.107285,535,-30.208,100.8299624,no cnx,,5,"[array([453, 462, 471, 480, 489, 498, 507, 516, 525, 534])]",-84.3
3,ZSeries-11292017-0946-037,['TSeries_617_1'],-8810.136737,609,-7616.853467,1072,-30.038,284.5101866,no cnx,,5,"[array([617, 624, 631, 638, 645, 652, 659, 666, 673, 680])]",-84.47
4,ZSeries-11292017-0946-037,['TSeries_347_4'],-8896.529875,375,-7765.575788,669,-30.978,131.1937019,no cnx,,5,"[array([350, 360, 370, 380, 390, 400, 410, 420, 430, 440])]",-83.53
5,ZSeries-11292017-0946-037,['TSeries_347_1'],-8870.992674,444,-7771.758479,652,-30.978,135.2425629,no cnx,,5,"[array([347, 357, 367, 377, 387, 397, 407, 417, 427, 437])]",-83.53
6,ZSeries-11292017-0946-037,['TSeries_687_1'],-8811.840323,604,-7573.135734,1190,-5.738,329.517647,no cnx,,5,"[array([687, 695, 703, 711, 719, 727, 735, 743, 751, 759])]",-108.77
7,ZSeries-11292017-0946-037,['TSeries_1117_8'],-8941.553777,253,-7905.514147,291,-59.718,71.43528414,no cnx,,5,"[array([1124, 1133, 1142, 1151, 1160, 1169, 1178, 1187, 1196, 1205])]",-54.79
8,ZSeries-11292017-0946-037,['TSeries_447_8'],-8899.559636,367,-7717.797107,798,-30.208,169.2631478,no cnx,,5,"[array([454, 463, 472, 481, 490, 499, 508, 517, 526, 535])]",-84.3
9,ZSeries-11292017-0946-037,['TSeries_617_4'],-8830.835311,553,-7660.669929,953,-30.038,238.6706214,no cnx,,5,"[array([620, 627, 634, 641, 648, 655, 662, 669, 676, 683])]",-84.47
10,ZSeries-11292017-0946-037,['TSeries_347_8'],-8910.508133,337,-7907.508866,285,-30.978,96.66795451,no cnx,,5,"[array([354, 364, 374, 384, 394, 404, 414, 424, 434, 444])]",-83.53
11,ZSeries-11292017-0946-037,['TSeries_27_7'],-8890.533306,391,-7808.379219,553,-37.948,100.4440091,no cnx,,5,"[array([33, 43, 53, 63, 73])]",-76.56
12,ZSeries-11292017-0946-037,['TSeries_687_5'],-8842.484964,521,-7608.081379,1095,-5.738,288.9190329,no cnx,,5,"[array([691, 699, 707, 715, 723, 731, 739, 747, 755, 763])]",-108.77
13,ZSeries-11292017-0946-037,['TSeries_537_2'],-8847.4808,508,-7706.095102,830,11.172,215.5601341,no cnx,,5,"[array([538, 546, 554, 562, 570, 578, 586, 594, 602, 610])]",-125.68
14,ZSeries-11292017-0946-037,['TSeries_1117_5'],-8915.210138,325,-7876.751194,368,-59.718,58.07284957,no cnx,,5,"[array([1121, 1130, 1139, 1148, 1157, 1166, 1175, 1184, 1193, 1202])]",-54.79
15,ZSeries-11292017-0946-037,['TSeries_447_1'],-8960.311295,203,-7837.149923,476,-30.208,93.80070806,no cnx,,5,"[array([447, 456, 465, 474, 483, 492, 501, 510, 519, 528])]",-84.3
16,ZSeries-11292017-0946-037,['TSeries_617_5'],-8780.298533,690,-7610.133151,1090,-30.038,303.6053475,no cnx,,5,"[array([621, 628, 635, 642, 649, 656, 663, 670, 677, 684])]",-84.47
17,ZSeries-11292017-0946-037,['TSeries_937_8'],-8894.812297,380,-7689.668658,875,-36.108,192.0297289,no cnx,,5,"[array([ 944,  952,  960,  968,  976,  984,  992, 1000, 1008, 1016])]",-78.4
18,ZSeries-11292017-0946-037,['TSeries_537_5'],-8839.954046,528,-7763.352196,675,11.172,182.1079729,no cnx,,5,"[array([541, 549, 557, 565, 573, 581, 589, 597, 605, 613])]",-125.68
19,ZSeries-11292017-0946-037,['TSeries_257_7'],-8952.314571,224,-8042.174093,78,-25.108,202.75463,no cnx,,5,"[array([263, 272, 281, 290, 299, 308, 317, 326, 335, 344])]",-89.4
20,ZSeries-11292017-0946-037,['TSeries_1289_5'],-8980.024594,149,-7970.896414,114,-26.998,149.3385718,no cnx,,5,"[array([1293, 1300, 1307, 1314, 1321, 1328, 1335, 1342, 1349, 1356])]",-87.51
21,ZSeries-11292017-0946-037,['TSeries_1289_3'],-8990.239475,122,-7939.445334,199,-26.998,132.7152969,no cnx,,5,"[array([1291, 1298, 1305, 1312, 1319, 1326, 1333, 1340, 1347, 1354])]",-87.51
22,ZSeries-11292017-0946-037,['TSeries_1209_8'],-8880.089243,420,-7787.689088,609,-35.578,118.2393993,no cnx,,5,"[array([1216, 1224, 1232, 1240, 1248, 1256, 1264, 1272, 1280, 1288])]",-78.93
23,ZSeries-11292017-0946-037,['TSeries_257_5'],-8887.530723,400,-8045.668658,88,-25.108,208.2246863,no cnx,,5,"[array([261, 270, 279, 288, 297, 306, 315, 324, 333, 342])]",-89.4
24,ZSeries-11292017-0946-037,['TSeries_857_7'],-8708.733306,883,-7562.123592,1220,-20.898,382.7103668,no cnx,,5,"[array([863, 871, 879, 887, 895, 903, 911, 919, 927, 935])]",-93.61
25,ZSeries-11292017-0946-037,['TSeries_857_3'],-8675.400538,973,-7480.67336,1440,-20.898,466.5052922,no cnx,,5,"[array([859, 867, 875, 883, 891, 899, 907, 915, 923, 931])]",-93.61
26,ZSeries-11292017-0946-037,['TSeries_257_3'],-9001.507285,91,-8070.130609,154,-25.108,238.4040785,no cnx,,5,"[array([259, 268, 277, 286, 295, 304, 313, 322, 331, 340])]",-89.4
27,ZSeries-11292017-0946-037,['TSeries_257_2'],-8932.153622,279,-8046.206283,89,-25.108,204.8989228,no cnx,,5,"[array([258, 267, 276, 285, 294, 303, 312, 321, 330, 339])]",-89.4
28,ZSeries-11292017-0946-037,['TSeries_27_5'],-8935.962643,269,-7920.742906,249,-37.948,96.93508217,no cnx,,5,"[array([31, 41, 51, 61, 71])]",-76.56
29,ZSeries-11292017-0946-037,['TSeries_1209_7'],-8984.657363,137,-7916.987972,260,-35.578,111.9681977,no cnx,,5,"[array([1215, 1223, 1231, 1239, 1247, 1255, 1263, 1271, 1279, 1287])]",-78.93
30,ZSeries-11292017-0946-037,['TSeries_857_1'],-8713.303121,871,-7522.876945,1326,-20.898,411.7763279,no cnx,,5,"[array([857, 865, 873, 881, 889, 897, 905, 913, 921, 929])]",-93.61
31,ZSeries-11292017-0946-037,['TSeries_1117_1'],-8931.876522,280,-7872.450191,380,-59.718,55.97161884,no cnx,,5,"[[1117, 1126, 1135, 1144, 1153, 1162, 1171, 1180, 1189, 1198]]",-54.79
32,ZSeries-11292017-0946-037,['TSeries_257_6'],-8903.121856,357,-7965.831301,127,-25.108,139.2348427,no cnx,,5,"[array([262, 271, 280, 289, 298, 307, 316, 325, 334, 343])]",-89.4
33,ZSeries-11292017-0946-037,['TSeries_347_7'],-8867.229296,454,-7751.328718,708,-30.978,151.0965522,no cnx,,5,"[array([353, 363, 373, 383, 393, 403, 413, 423, 433, 443])]",-83.53
34,ZSeries-11292017-0946-037,['TSeries_27_8'],-8896.447184,375,-7929.076098,227,-37.948,106.4689696,no cnx,,5,"[array([34, 44, 54, 64, 74])]",-76.56
35,ZSeries-11292017-0946-037,['TSeries_687_6'],-8759.421856,746,-7565.877793,1209,-5.738,357.3437548,no cnx,,5,"[array([692, 700, 708, 716, 724, 732, 740, 748, 756, 764])]",-108.77
36,ZSeries-11292017-0946-037,['TSeries_347_5'],-8898.949189,369,-7839.499266,469,-30.978,91.05808783,no cnx,,5,"[array([351, 361, 371, 381, 391, 401, 411, 421, 431, 441])]",-83.53
37,ZSeries-11292017-0946-037,['TSeries_767_1'],-8661.691093,1011,-7497.877369,1393,10.892,467.8325157,no cnx,,5,"[array([767, 776, 785, 794, 803, 812, 821, 830, 839, 848])]",-125.4
38,ZSeries-11292017-0946-037,['TSeries_207_5'],-9015.444487,53,-7986.597417,71,-5.248,187.6955631,no cnx,,5,"[array([211, 216, 221, 226, 231, 236, 241, 246, 251, 256])]",-109.26
39,ZSeries-11292017-0946-037,['TSeries_1289_7'],-8991.314726,119,-7994.014302,51,-26.998,170.8523642,no cnx,,5,"[array([1295, 1302, 1309, 1316, 1323, 1330, 1337, 1344, 1351, 1358])]",-87.51
40,ZSeries-11292017-0946-037,['TSeries_27_4'],-8922.522011,305,-7815.368348,534,-37.948,89.72668359,no cnx,,5,"[array([30, 40, 50, 60, 70])]",-76.56
41,ZSeries-11292017-0946-037,['TSeries_347_6'],-8970.184541,176,-7832.77895,487,-30.978,98.23996102,no cnx,,5,"[array([352, 362, 372, 382, 392, 402, 412, 422, 432, 442])]",-83.53
42,ZSeries-11292017-0946-037,['TSeries_1117_4'],-8951.768658,226,-7881.321009,356,-59.718,63.0105156,excitatory,,5,"[[1120, 1129, 1138, 1147, 1156, 1165, 1174, 1183, 1192, 1201]]",-54.79
43,ZSeries-11292017-0946-037,['TSeries_1017_10'],-8933.579529,275,-7881.123168,357,-45.428,71.96613416,no cnx,,5,"[[1026, 1036, 1046, 1056, 1066, 1076, 1086, 1096, 1106, 1116]]",-69.08
44,ZSeries-11292017-0946-037,['TSeries_537_3'],-8935.920161,269,-7842.92074,460,11.172,127.3864459,no cnx,,5,"[array([539, 547, 555, 563, 571, 579, 587, 595, 603, 611])]",-125.68
45,ZSeries-11292017-0946-037,['TSeries_1017_9'],-8917.988395,317,-7805.318002,562,-45.428,89.79465371,no cnx,,5,"[array([1025, 1035, 1045, 1055, 1065, 1075, 1085, 1095, 1105, 1115])]",-69.08
46,ZSeries-11292017-0946-037,['TSeries_1289_1'],-8942.390824,251,-7911.220006,275,-26.998,101.5560875,no cnx,,5,"[array([1289, 1296, 1303, 1310, 1317, 1324, 1331, 1338, 1345, 1352])]",-87.51
47,ZSeries-11292017-0946-037,['TSeries_767_4'],-8761.420585,741,-7466.963915,1477,10.892,446.3925276,no cnx,,5,"[array([770, 779, 788, 797, 806, 815, 824, 833, 842, 851])]",-125.4
48,ZSeries-11292017-0946-037,['TSeries_767_6'],-8681.852041,956,-7465.351039,1481,10.892,483.0074349,no cnx,,5,"[array([772, 781, 790, 799, 808, 817, 826, 835, 844, 853])]",-125.4
49,ZSeries-11292017-0946-037,['TSeries_257_8'],-8963.604702,194,-7956.691671,152,-25.108,135.2213503,no cnx,,5,"[array([264, 273, 282, 291, 300, 309, 318, 327, 336, 345])]",-89.4
50,ZSeries-11292017-0946-037,['TSeries_27_3'],-8852.630723,494,-7863.485812,404,-37.948,107.0633916,no cnx,,5,"[array([29, 39, 49, 59, 69])]",-76.56
51,ZSeries-11292017-0946-037,['TSeries_617_7'],-8843.738318,518,-7708.249768,824,-30.038,194.2980414,no cnx,,5,"[array([623, 630, 637, 644, 651, 658, 665, 672, 679, 686])]",-84.47
52,ZSeries-11292017-0946-037,['TSeries_347_10'],-8878.250615,425,-7813.962065,538,-30.978,108.1492433,no cnx,,5,"[array([356, 366, 376, 386, 396, 406, 416, 426, 436, 446])]",-83.53
53,ZSeries-11292017-0946-037,['TSeries_1289_4'],-8941.315573,254,-7940.789398,195,-26.998,118.6330499,no cnx,,5,"[array([1292, 1299, 1306, 1313, 1320, 1327, 1334, 1341, 1348, 1355])]",-87.51
54,ZSeries-11292017-0946-037,['TSeries_27_9'],-8862.576791,467,-7847.894678,446,-37.948,101.3246936,no cnx,,5,"[array([35, 45, 55, 65, 75])]",-76.56
55,ZSeries-11292017-0946-037,['TSeries_1017_8'],-8877.397685,427,-7767.684231,663,-45.428,127.0991408,no cnx,,5,"[array([1024, 1034, 1044, 1054, 1064, 1074, 1084, 1094, 1104, 1114])]",-69.08
56,ZSeries-11292017-0946-037,['TSeries_127_7'],-8956.566653,213,-7900.159213,305,-22.728,103.60942,excitatory,,5,"[[133, 141, 149, 157, 165, 173, 181, 189, 197, 205]]",-91.78
57,ZSeries-11292017-0946-037,['TSeries_617_2'],-8856.910138,482,-7746.689976,720,-30.038,159.3262562,no cnx,,5,"[array([618, 625, 632, 639, 646, 653, 660, 667, 674, 681])]",-84.47
58,ZSeries-11292017-0946-037,['TSeries_537_1'],-8885.921009,404,-7759.051194,687,11.172,167.6251835,no cnx,,5,"[array([537, 545, 553, 561, 569, 577, 585, 593, 601, 609])]",-125.68
59,ZSeries-11292017-0946-037,['TSeries_1289_6'],-8953.680955,221,-7928.961641,227,-26.998,113.3278457,no cnx,,5,"[array([1294, 1301, 1308, 1315, 1322, 1329, 1336, 1343, 1350, 1357])]",-87.51
60,ZSeries-11292017-0946-037,['TSeries_127_8'],-8908.180376,344,-7812.257477,543,-22.728,106.1101267,no cnx,,5,"[array([134, 142, 150, 158, 166, 174, 182, 190, 198, 206])]",-91.78
61,ZSeries-11292017-0946-037,['TSeries_1117_3'],-8973.542482,167,-7853.902119,430,-59.718,72.04155338,no cnx,,5,"[array([1119, 1128, 1137, 1146, 1155, 1164, 1173, 1182, 1191, 1200])]",-54.79
62,ZSeries-11292017-0946-037,['TSeries_537_7'],-8842.910985,520,-7736.202119,749,11.172,196.8319834,no cnx,,5,"[array([543, 551, 559, 567, 575, 583, 591, 599, 607, 615])]",-125.68
63,ZSeries-11292017-0946-037,['TSeries_27_2'],-8893.759058,383,-7962.408866,137,-37.948,130.7632738,no cnx,,5,"[array([28, 38, 48, 58, 68])]",-76.56
64,ZSeries-11292017-0946-037,['TSeries_1017_1'],-8903.2037,357,-7762.845603,677,-45.428,123.1736778,no cnx,,5,"[array([1017, 1027, 1037, 1047, 1057, 1067, 1077, 1087, 1097, 1107])]",-69.08
65,ZSeries-11292017-0946-037,['TSeries_1017_2'],-8896.483383,375,-7823.328449,513,-45.428,84.96447651,no cnx,,5,"[array([1018, 1028, 1038, 1048, 1058, 1068, 1078, 1088, 1098, 1108])]",-69.08
66,ZSeries-11292017-0946-037,['TSeries_127_1'],-8969.46966,178,-7824.354046,510,-22.728,107.6961622,no cnx,,5,"[array([127, 135, 143, 151, 159, 167, 175, 183, 191, 199])]",-91.78
67,ZSeries-11292017-0946-037,['TSeries_257_9'],-8991.561217,118,-8042.174093,78,-25.108,211.1896708,no cnx,,5,"[array([265, 274, 283, 292, 301, 310, 319, 328, 337, 346])]",-89.4
68,ZSeries-11292017-0946-037,['TSeries_27_1'],-8934.349768,273,-7850.582805,439,-37.948,77.69836233,no cnx,,5,"[array([27, 37, 47, 57, 67])]",-76.56
69,ZSeries-11292017-0946-037,['TSeries_447_9'],-8974.02074,166,-7849.246492,443,-30.208,97.13382934,no cnx,,5,"[array([455, 464, 473, 482, 491, 500, 509, 518, 527, 536])]",-84.3
70,ZSeries-11292017-0946-037,['TSeries_1209_4'],-8956.163222,214,-7852.472936,434,-35.578,84.51615608,no cnx,,5,"[array([1212, 1220, 1228, 1236, 1244, 1252, 1260, 1268, 1276, 1284])]",-78.93
71,ZSeries-11292017-0946-037,['TSeries_937_5'],-8779.760484,691,-7569.778217,1199,-36.108,336.5928543,no cnx,,5,"[array([ 941,  949,  957,  965,  973,  981,  989,  997, 1005, 1013])]",-78.4
72,ZSeries-11292017-0946-037,['TSeries_617_3'],-8899.382536,367,-7778.947494,633,-30.038,121.6724997,no cnx,,5,"[array([619, 626, 633, 640, 647, 654, 661, 668, 675, 682])]",-84.47
73,ZSeries-11292017-0946-037,['TSeries_1117_9'],-8923.54333,302,-7959.545489,144,-59.718,112.0359528,no cnx,,5,"[array([1125, 1134, 1143, 1152, 1161, 1170, 1179, 1188, 1197, 1206])]",-54.79
74,ZSeries-11292017-0946-037,['TSeries_1017_5'],-8915.300269,324,-7819.565072,523,-45.428,81.92647483,no cnx,,5,"[array([1021, 1031, 1041, 1051, 1061, 1071, 1081, 1091, 1101, 1111])]",-69.08
75,ZSeries-11292017-0946-037,['TSeries_127_4'],-8946.08296,241,-7800.42972,575,-22.728,112.0226341,no cnx,,5,"[array([130, 138, 146, 154, 162, 170, 178, 186, 194, 202])]",-91.78
76,ZSeries-11292017-0946-037,['TSeries_1117_6'],-8925.425018,297,-7802.021277,571,-59.718,81.18756192,no cnx,,5,"[array([1122, 1131, 1140, 1149, 1158, 1167, 1176, 1185, 1194, 1203])]",-54.79
77,ZSeries-11292017-0946-037,['TSeries_857_4'],-8746.367077,781,-7500.565496,1386,-20.898,414.8704981,no cnx,,5,"[array([860, 868, 876, 884, 892, 900, 908, 916, 924, 932])]",-93.61
78,ZSeries-11292017-0946-037,['TSeries_347_2'],-8944.378526,246,-7808.854625,552,-30.978,100.3862439,no cnx,,5,"[array([348, 358, 368, 378, 388, 398, 408, 418, 428, 438])]",-83.53
79,ZSeries-11292017-0946-037,['TSeries_257_4'],-9034.033616,3,-8060.722166,128,-25.108,242.6562162,no cnx,,5,"[array([260, 269, 278, 287, 296, 305, 314, 323, 332, 341])]",-89.4
80,ZSeries-11292017-0946-037,['TSeries_447_5'],-8871.334308,443,-7768.065072,662,-30.208,138.0608973,no cnx,,5,"[array([451, 460, 469, 478, 487, 496, 505, 514, 523, 532])]",-84.3
81,ZSeries-11292017-0946-037,['TSeries_207_3'],-9005.767232,80,-7973.963222,105,-5.248,175.011346,no cnx,,5,"[array([209, 214, 219, 224, 229, 234, 239, 244, 249, 254])]",-109.26
82,ZSeries-11292017-0946-037,['TSeries_687_7'],-8778.507554,695,-7628.242327,1041,-5.738,297.677085,no cnx,,5,"[array([693, 701, 709, 717, 725, 733, 741, 749, 757, 765])]",-108.77
83,ZSeries-11292017-0946-037,['TSeries_207_4'],-8890.446606,392,-7896.545179,315,-5.248,120.4478777,no cnx,,5,"[array([210, 215, 220, 225, 230, 235, 240, 245, 250, 255])]",-109.26
84,ZSeries-11292017-0946-037,['TSeries_937_3'],-8840.24333,527,-7668.970084,931,-36.108,225.774197,no cnx,,5,"[array([ 939,  947,  955,  963,  971,  979,  987,  995, 1003, 1011])]",-78.4
85,ZSeries-11292017-0946-037,['TSeries_1117_2'],-8954.725597,218,-7928.363222,229,-59.718,90.35001523,no cnx,,5,"[array([1118, 1127, 1136, 1145, 1154, 1163, 1172, 1181, 1190, 1199])]",-54.79
86,ZSeries-11292017-0946-037,['TSeries_447_2'],-8828.324285,560,-7687.958903,879,-30.208,217.2291846,no cnx,,5,"[array([448, 457, 466, 475, 484, 493, 502, 511, 520, 529])]",-84.3
87,ZSeries-11292017-0946-037,['TSeries_447_4'],-8893.108133,384,-7844.676677,455,-30.208,92.64332317,no cnx,,5,"[array([450, 459, 468, 477, 486, 495, 504, 513, 522, 531])]",-84.3
88,ZSeries-11292017-0946-037,['TSeries_857_2'],-8725.937315,837,-7445.996528,1534,-20.898,471.5368864,no cnx,,5,"[array([858, 866, 874, 882, 890, 898, 906, 914, 922, 930])]",-93.61
89,ZSeries-11292017-0946-037,['TSeries_447_3'],-8901.172512,363,-7781.774517,625,-30.208,119.2358722,no cnx,,5,"[array([449, 458, 467, 476, 485, 494, 503, 512, 521, 530])]",-84.3
90,ZSeries-11292017-0946-037,['TSeries_537_8'],-8915.221587,325,-7770.341325,656,11.172,155.9741675,no cnx,,5,"[array([544, 552, 560, 568, 576, 584, 592, 600, 608, 616])]",-125.68
91,ZSeries-11292017-0946-037,['TSeries_767_9'],-8666.52972,997,-7463.200538,1487,10.892,492.7144592,no cnx,,5,"[array([775, 784, 793, 802, 811, 820, 829, 838, 847, 856])]",-125.4
92,ZSeries-11292017-0946-037,['TSeries_937_4'],-8896.425173,375,-7715.474672,805,-36.108,168.9659983,no cnx,,5,"[array([ 940,  948,  956,  964,  972,  980,  988,  996, 1004, 1012])]",-78.4
93,ZSeries-11292017-0946-037,['TSeries_617_6'],-8789.16935,666,-7667.390245,935,-30.038,253.1634,no cnx,,5,"[array([622, 629, 636, 643, 650, 657, 664, 671, 678, 685])]",-84.47
94,ZSeries-11292017-0946-037,['TSeries_257_1'],-8930.809559,282,-7979.540746,90,-25.108,147.7943378,no cnx,,5,"[array([257, 266, 275, 284, 293, 302, 311, 320, 329, 338])]",-89.4
95,ZSeries-11292017-0946-037,['TSeries_347_9'],-8850.562912,500,-7781.166922,627,-30.978,139.310041,no cnx,,5,"[array([355, 365, 375, 385, 395, 405, 415, 425, 435, 445])]",-83.53
96,ZSeries-11292017-0946-037,['TSeries_687_2'],-8889.795991,393,-7688.187548,879,-5.738,208.386178,no cnx,,5,"[array([688, 696, 704, 712, 720, 728, 736, 744, 752, 760])]",-108.77
97,ZSeries-11292017-0946-037,['TSeries_767_3'],-8742.6037,792,-7507.285812,1368,10.892,419.1009816,no cnx,,5,"[array([769, 778, 787, 796, 805, 814, 823, 832, 841, 850])]",-125.4
