,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
0,ZSeries-11172017-0948-034,['TSeries_707_6'],-8071.40470198,397,-6253.6910925,612,-144.258,178.440041828,no cnx,,5.0,"[array([712, 720, 728, 736, 744, 752, 760, 768, 776, 784])]",-53.14
1,ZSeries-11172017-0948-034,['TSeries_567_1'],-7895.71684428,872,-6219.90227352,703,-92.178,320.583960599,no cnx,,5.0,"[array([567, 574, 581, 588, 595, 602, 609, 616, 623, 630])]",-105.22
2,ZSeries-11172017-0948-034,['TSeries_707_8'],-8129.46823399,240,-6406.37667668,199,-144.258,53.7725223644,tbd,,5.0,"[[714, 722, 730, 738, 746, 754, 762, 770, 778, 786]]",-53.14
3,ZSeries-11172017-0948-034,['TSeries_487_8'],-7995.50871147,602,-6174.75562689,825,-49.778,311.023669559,no cnx,,5.0,"[array([494, 502, 510, 518, 526, 534, 542, 550, 558, 566])]",-147.62
4,ZSeries-11172017-0948-034,['TSeries_487_4'],-7939.86449329,753,-6207.81958261,736,-49.778,315.909054543,no cnx,,5.0,"[array([490, 498, 506, 514, 522, 530, 538, 546, 554, 562])]",-147.62
5,ZSeries-11172017-0948-034,['TSeries_27_1'],-8126.11156364,249,-6375.57636681,282,-99.878,104.988190503,tbd,,5.0,"[[27, 37, 47, 57, 67, 77, 87, 97, 107, 117, 127, 137, 147, 157, 167]]",-97.52
6,ZSeries-11172017-0948-034,['TSeries_327_7'],-7960.2663431,698,-6230.93087748,673,-80.458,274.615636923,no cnx,,5.0,"[array([333, 342, 351, 360, 369, 378, 387, 396, 405, 414])]",-116.94
7,ZSeries-11172017-0948-034,['TSeries_27_6'],-8167.23989882,138,-6418.31757787,166,-99.878,105.265582576,no cnx,,5.0,"[array([ 32,  42,  52,  62,  72,  82,  92, 102, 112, 122, 132, 142, 152,
       162, 172])]",-97.52
8,ZSeries-11172017-0948-034,['TSeries_277_4'],-8148.95562689,187,-6435.55177234,120,-90.788,110.722455282,tbd,,5.0,"[[280, 285, 290, 295, 300, 305, 310, 315, 320, 325]]",-106.61
9,ZSeries-11172017-0948-034,['TSeries_637_4'],-7927.19911147,787,-6198.29969013,762,-108.358,308.026548676,no cnx,,5.0,"[array([640, 647, 654, 661, 668, 675, 682, 689, 696, 703])]",-89.04
10,ZSeries-11172017-0948-034,['TSeries_277_2'],-8107.82729171,298,-6353.83272728,341,-90.788,124.24358329,no cnx,,5.0,"[array([278, 283, 288, 293, 298, 303, 308, 313, 318, 323])]",-106.61
11,ZSeries-11172017-0948-034,['TSeries_27_5'],-8113.20855653,284,-6337.40497076,385,-99.878,125.122847146,no cnx,,5.0,"[array([ 31,  41,  51,  61,  71,  81,  91, 101, 111, 121, 131, 141, 151,
       161, 171])]",-97.52
12,ZSeries-11172017-0948-034,['TSeries_417_1'],-8050.45134862,454,-6274.35335336,556,-74.068,202.025102689,no cnx,,5.0,"[array([417, 424, 431, 438, 445, 452, 459, 466, 473, 480])]",-123.33
13,ZSeries-11172017-0948-034,['TSeries_27_10'],-8083.37035258,365,-6445.73646799,92,-99.878,111.643326372,tbd,,5.0,"[[36, 46, 56, 66, 76, 86, 96, 106, 116, 126, 136, 146, 156, 166, 176]]",-97.52
14,ZSeries-11172017-0948-034,['TSeries_487_6'],-7977.76707669,650,-6166.96006009,846,-49.778,324.872492031,no cnx,,5.0,"[array([492, 500, 508, 516, 524, 532, 540, 548, 556, 564])]",-147.62
15,ZSeries-11172017-0948-034,['TSeries_177_9'],-8152.91742294,176,-6420.03673677,162,-120.578,81.016581003,tbd,,5.0,"[[185, 195, 205, 215, 225, 235, 245, 255, 265, 275]]",-76.82
16,ZSeries-11172017-0948-034,['TSeries_177_6'],-8193.77694546,66,-6431.05805535,132,-120.578,102.620206202,no cnx,,5.0,"[array([182, 192, 202, 212, 222, 232, 242, 252, 262, 272])]",-76.82
17,ZSeries-11172017-0948-034,['TSeries_277_1'],-8165.08438578,143,-6439.31514941,110,-90.788,115.651213206,tbd,,5.0,"[[277, 282, 287, 292, 297, 302, 307, 312, 317, 322]]",-106.61
18,ZSeries-11172017-0948-034,['TSeries_177_7'],-8258.29198103,108,-6497.7235921,47,-120.578,172.822701383,no cnx,,5.0,"[array([183, 193, 203, 213, 223, 233, 243, 253, 263, 273])]",-76.82
19,ZSeries-11172017-0948-034,['TSeries_177_5'],-8128.99309725,241,-6426.21942768,145,-120.578,77.7287184717,tbd,,5.0,"[[181, 191, 201, 211, 221, 231, 241, 251, 261, 271]]",-76.82
20,ZSeries-11172017-0948-034,['TSeries_27_4'],-8181.21815653,100,-6367.78080001,303,-99.878,120.581036485,tbd,,5.0,"[[30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170]]",-97.52
21,ZSeries-11172017-0948-034,['TSeries_27_8'],-8171.80971384,125,-6336.86734547,387,-99.878,132.147181811,no cnx,,5.0,"[array([ 34,  44,  54,  64,  74,  84,  94, 104, 114, 124, 134, 144, 154,
       164, 174])]",-97.52
22,ZSeries-11172017-0948-034,['TSeries_637_1'],-7897.62972017,867,-6164.42929645,853,-108.358,351.291781116,no cnx,,5.0,"[array([637, 644, 651, 658, 665, 672, 679, 686, 693, 700])]",-89.04
23,ZSeries-11172017-0948-034,['TSeries_487_7'],-8007.60528064,570,-6214.53989882,718,-49.778,276.032355156,no cnx,,5.0,"[array([493, 501, 509, 517, 525, 533, 541, 549, 557, 565])]",-147.62
