,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
0,ZSeries-01082018-0920-055,['TSeries_588_8'],-6111.09371536,386,-7178.62557711,175,97.039,182.008526509,no cnx,,5.0,"[array([595, 603, 611, 619, 627, 635, 643, 651, 659, 667])]",-21.1
1,ZSeries-01082018-0920-055,['TSeries_28_4'],-6209.11961916,121,-7036.13547694,209,126.679,81.783457003,no cnx,,5.0,"[array([ 31,  39,  47,  55,  63,  71,  79,  87,  95, 103])]",-50.74
2,ZSeries-01082018-0920-055,['TSeries_498_7'],-6091.47536864,439,-7069.46635862,119,84.059,91.692632704,no cnx,,5.0,"[array([504, 513, 522, 531, 540, 549, 558, 567, 576, 585])]",-8.12
3,ZSeries-01082018-0920-055,['TSeries_498_8'],-6146.57175345,290,-7183.5518076,189,84.059,180.842693963,no cnx,,5.0,"[array([505, 514, 523, 532, 541, 550, 559, 568, 577, 586])]",-8.12
4,ZSeries-01082018-0920-055,['TSeries_588_2'],-6159.60248894,255,-7080.11084558,90,97.039,80.0804682264,no cnx,,5.0,"[array([589, 597, 605, 613, 621, 629, 637, 645, 653, 661])]",-21.1
5,ZSeries-01082018-0920-055,['TSeries_108_1'],-6312.57489577,158,-6956.96588575,423,149.199,180.507387278,no cnx,,5.0,"[array([108, 117, 126, 135, 144, 153, 162, 171, 180, 189])]",-73.26
6,ZSeries-01082018-0920-055,['TSeries_448_4'],-6253.5069037,1,-6829.92839274,767,184.949,227.425828129,no cnx,,5.0,"[array([451, 456, 461, 466, 471, 476, 481, 486, 491, 496])]",-109.01
7,ZSeries-01082018-0920-055,['TSeries_748_1'],-6153.25743886,272,-7101.58663116,32,111.179,104.651270702,no cnx,,5.0,"[array([748, 756, 764, 772, 780, 788, 796, 804, 812, 820])]",-35.24
8,ZSeries-01082018-0920-055,['TSeries_828_7'],-6167.33772945,234,-7193.22750293,215,75.179,190.6329462,no cnx,,5.0,"[array([834, 841, 848, 855, 862, 869, 876, 883, 890, 897])]",0.76
9,ZSeries-01082018-0920-055,['TSeries_288_7'],-6287.16861113,90,-6883.00868333,623,164.309,199.770006793,no cnx,,5.0,"[array([294, 303, 312, 321, 330, 339, 348, 357, 366, 375])]",-88.37
10,ZSeries-01082018-0920-055,['TSeries_668_4'],-6127.8621803,340,-7133.11117227,52,103.339,135.493279962,no cnx,,5.0,"[array([671, 679, 687, 695, 703, 711, 719, 727, 735, 743])]",-27.4
11,ZSeries-01082018-0920-055,['TSeries_198_9'],-6323.96081761,189,-6788.72773936,878,168.389,288.635484309,no cnx,,5.0,"[array([206, 215, 224, 233, 242, 251, 260, 269, 278, 287])]",-92.45
12,ZSeries-01082018-0920-055,['TSeries_828_6'],-6034.68719429,593,-7267.18841079,415,75.179,289.905441572,no cnx,,5.0,"[array([833, 840, 847, 854, 861, 868, 875, 882, 889, 896])]",0.76
13,ZSeries-01082018-0920-055,['TSeries_748_6'],-6084.68639472,457,-7211.77940077,265,111.179,222.794211374,no cnx,,5.0,"[array([753, 761, 769, 777, 785, 793, 801, 809, 817, 825])]",-35.24
14,ZSeries-01082018-0920-055,['TSeries_288_2'],-6401.2540601,398,-6858.45485967,690,164.309,299.612740987,no cnx,,5.0,"[array([289, 298, 307, 316, 325, 334, 343, 352, 361, 370])]",-88.37
15,ZSeries-01082018-0920-055,['TSeries_448_1'],-6312.79540474,159,-6824.53852901,782,184.949,262.510837846,no cnx,,5.0,"[array([448, 453, 458, 463, 468, 473, 478, 483, 488, 493])]",-109.01
16,ZSeries-01082018-0920-055,['TSeries_378_2'],-6268.47424239,39,-6885.76161718,616,183.719,196.058172296,no cnx,,5.0,"[array([379, 386, 393, 400, 407, 414, 421, 428, 435, 442])]",-107.78
17,ZSeries-01082018-0920-055,['TSeries_748_7'],-6117.02557711,370,-7078.23055499,95,111.179,90.9587679385,no cnx,,5.0,"[array([754, 762, 770, 778, 786, 794, 802, 810, 818, 826])]",-35.24
18,ZSeries-01082018-0920-055,['TSeries_108_8'],-6239.8117354,38,-6900.67175345,576,149.199,152.259875979,no cnx,,5.0,"[array([115, 124, 133, 142, 151, 160, 169, 178, 187, 196])]",-73.26
19,ZSeries-01082018-0920-055,['TSeries_828_1'],-6075.41060914,482,-7282.75912824,457,75.179,290.585779827,no cnx,,5.0,"[array([828, 835, 842, 849, 856, 863, 870, 877, 884, 891])]",0.76
20,ZSeries-01082018-0920-055,['TSeries_378_1'],-6254.99958306,2,-6811.20183557,818,183.719,242.052303718,no cnx,,5.0,"[array([378, 385, 392, 399, 406, 413, 420, 427, 434, 441])]",-107.78
21,ZSeries-01082018-0920-055,['TSeries_498_4'],-6083.98944679,459,-7158.69854706,122,84.059,170.930773858,no cnx,,5.0,"[array([501, 510, 519, 528, 537, 546, 555, 564, 573, 582])]",-8.12
