,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
0,TSeries-11132017-0944-000,['TSeries_118_3'],-6524.59784,140,-7211.688395,626,-16.048,182.4183359,no cnx,,5,"[array([120, 124, 128, 132, 136, 140, 144, 148, 152, 156])]",-15.76
1,TSeries-11132017-0944-000,['TSeries_28_1'],-6370.0808,277,-7403.979684,106,-43.778,80.919091,no cnx,,5,"[array([28, 31, 34, 37, 40, 43, 46, 49, 52, 55])]",11.97
2,TSeries-11132017-0944-000,['TSeries_228_5'],-6400.28296,195,-7431.083962,33,-41.398,108.0880174,no cnx,,5,"[array([232, 240, 248, 256, 264, 272, 280, 288, 296, 304])]",9.59
3,TSeries-11132017-0944-000,['TSeries_228_4'],-6453.239051,52,-7459.040477,42,-41.398,151.9707905,no cnx,,5,"[array([231, 239, 247, 255, 263, 271, 279, 287, 295, 303])]",9.59
4,TSeries-11132017-0944-000,['TSeries_58_1'],-6329.447029,387,-7366.345913,208,-35.968,67.39780455,inhibitory,,5,"[[58, 60, 62, 64, 66, 68, 70, 72, 74, 76]]",4.16
5,TSeries-11132017-0944-000,['TSeries_188_1'],-6533.253353,163,-7130.228025,847,-56.508,247.4996402,no cnx,,5,"[array([188, 192, 196, 200, 204, 208, 212, 216, 220, 224])]",24.7
6,TSeries-11132017-0944-000,['TSeries_28_3'],-6487.014302,38,-7240.810406,548,-43.778,134.7288899,inhibitory,,5,"[[30, 33, 36, 39, 42, 45, 48, 51, 54, 57]]",11.97
7,TSeries-11132017-0944-000,['TSeries_228_1'],-6463.722745,24,-7451.244911,21,-41.398,150.5291671,no cnx,,5,"[array([228, 236, 244, 252, 260, 268, 276, 284, 292, 300])]",9.59
8,TSeries-11132017-0944-000,['TSeries_348_2'],-6515.121742,114,-7532.084964,239,-45.448,246.396867,no cnx,,5,"[array([349, 353, 357, 361, 365, 369, 373, 377, 381, 385])]",13.64
9,TSeries-11132017-0944-000,['TSeries_348_1'],-6446.574517,70,-7425.635156,48,-45.448,120.1856009,no cnx,,5,"[array([348, 352, 356, 360, 364, 368, 372, 376, 380, 384])]",13.64
10,TSeries-11132017-0944-000,['TSeries_228_8'],-6324.477793,401,-7349.364917,254,-41.398,63.63675031,inhibitory,,5,"[[235, 243, 251, 259, 267, 275, 283, 291, 299, 307]]",9.59
11,TSeries-11132017-0944-000,['TSeries_188_2'],-6406.373783,179,-7169.474672,741,-56.508,159.1959334,inhibitory,,5,"[[189, 193, 197, 201, 205, 209, 213, 217, 221, 225]]",24.7
12,TSeries-11132017-0944-000,['TSeries_348_3'],-6435.284386,101,-7431.549034,32,-45.448,119.7923087,no cnx,,5,"[array([350, 354, 358, 362, 366, 370, 374, 378, 382, 386])]",13.64
13,TSeries-11132017-0944-000,['TSeries_388_1'],-6250.210561,601,-7616.527178,468,-19.888,320.4166569,no cnx,,5,"[array([388, 391, 394, 397, 400, 403, 406, 409, 412, 415])]",-11.92
14,TSeries-11132017-0944-000,['TSeries_78_4'],-6414.768348,156,-7235.636313,562,-40.468,95.34178611,no cnx,,5,"[array([ 81,  85,  89,  93,  97, 101, 105, 109, 113, 117])]",8.66
15,TSeries-11132017-0944-000,['TSeries_388_2'],-6333.811295,375,-7498.787238,149,-19.888,180.9415108,no cnx,,5,"[array([389, 392, 395, 398, 401, 404, 407, 410, 413, 416])]",-11.92
16,TSeries-11132017-0944-000,['TSeries_308_3'],-6498.724171,70,-7475.365496,86,-11.138,191.2738844,no cnx,,5,"[array([310, 314, 318, 322, 326, 330, 334, 338, 342, 346])]",-20.67
17,TSeries-11132017-0944-000,['TSeries_308_2'],-6434.209135,104,-7428.860908,39,-11.138,117.952638,no cnx,,5,"[array([309, 313, 317, 321, 325, 329, 333, 337, 341, 345])]",-20.67
18,TSeries-11132017-0944-000,['TSeries_158_1'],-6488.845758,43,-7143.947608,810,-1.118,212.1596277,no cnx,,5,"[array([158, 161, 164, 167, 170, 173, 176, 179, 182, 185])]",-30.69
19,TSeries-11132017-0944-000,['TSeries_228_6'],-6368.294255,282,-7352.053043,247,-41.398,32.07451383,no cnx,,5,"[array([233, 241, 249, 257, 265, 273, 281, 289, 297, 305])]",9.59
20,TSeries-11132017-0944-000,['TSeries_58_2'],-6411.7037,165,-7364.195412,214,-35.968,49.16203937,no cnx,,5,"[array([59, 61, 63, 65, 67, 69, 71, 73, 75, 77])]",4.16
21,TSeries-11132017-0944-000,['TSeries_118_4'],-6434.007978,104,-7204.699266,645,-16.048,131.7514515,inhibitory,,5,"[[121, 125, 129, 133, 137, 141, 145, 149, 153, 157]]",-15.76
22,TSeries-11132017-0944-000,['TSeries_28_2'],-6410.133885,169,-7301.02444,385,-43.778,38.48081356,inhibitory,,5,"[[29, 32, 35, 38, 41, 44, 47, 50, 53, 56]]",11.97
23,TSeries-11132017-0944-000,['TSeries_158_3'],-6435.083228,101,-7261.687548,491,-1.118,87.80853843,no cnx,,5,"[array([160, 163, 166, 169, 172, 175, 178, 181, 184, 187])]",-30.69
24,TSeries-11132017-0944-000,['TSeries_228_7'],-6331.198109,382,-7407.697262,96,-41.398,97.83309393,no cnx,,5,"[array([234, 242, 250, 258, 266, 274, 282, 290, 298, 306])]",9.59
25,TSeries-11132017-0944-000,['TSeries_188_3'],-6511.210716,104,-7117.862643,880,-56.508,245.0732227,no cnx,,5,"[array([190, 194, 198, 202, 206, 210, 214, 218, 222, 226])]",24.7
26,TSeries-11132017-0944-000,['TSeries_118_1'],-6512.770084,108,-7171.097685,736,-16.048,202.2194788,no cnx,,5,"[array([118, 122, 126, 130, 134, 138, 142, 146, 150, 154])]",-15.76
27,TSeries-11132017-0944-000,['TSeries_78_3'],-6520.142906,128,-7268.700269,472,-40.468,148.9852283,no cnx,,5,"[array([ 80,  84,  88,  92,  96, 100, 104, 108, 112, 116])]",8.66
28,TSeries-11132017-0944-000,['TSeries_228_2'],-6367.756629,283,-7388.880376,147,-41.398,66.3299683,no cnx,,5,"[array([229, 237, 245, 253, 261, 269, 277, 285, 293, 301])]",9.59
29,TSeries-11132017-0944-000,['TSeries_308_1'],-6495.229606,60,-7540.418157,262,-11.138,244.1146621,no cnx,,5,"[array([308, 312, 316, 320, 324, 328, 332, 336, 340, 344])]",-20.67
30,TSeries-11132017-0944-000,['TSeries_348_4'],-6360.016844,304,-7542.83747,269,-45.448,219.5012875,no cnx,,5,"[array([351, 355, 359, 363, 367, 371, 375, 379, 383, 387])]",13.64
31,TSeries-11132017-0944-000,['TSeries_118_2'],-6440.459481,87,-7176.742751,721,-16.048,159.9012563,no cnx,,5,"[array([119, 123, 127, 131, 135, 139, 143, 147, 151, 155])]",-15.76
32,TSeries-11132017-0944-000,['TSeries_188_4'],-6478.415573,15,-7036.412411,1101,-56.508,305.0454783,no cnx,,5,"[array([191, 195, 199, 203, 207, 211, 215, 219, 223, 227])]",24.7
33,TSeries-11132017-0944-000,['TSeries_78_1'],-6560.195991,236,-7193.432727,676,-40.468,221.2657932,no cnx,,5,"[array([ 78,  82,  86,  90,  94,  98, 102, 106, 110, 114])]",8.66
34,TSeries-11132017-0944-000,['TSeries_228_3'],-6407.272089,177,-7343.988664,268,-41.398,32.74956101,no cnx,,5,"[array([230, 238, 246, 254, 262, 270, 278, 286, 294, 302])]",9.59
35,TSeries-11132017-0944-000,['TSeries_158_2'],-6513.307709,109,-7195.290824,671,-1.118,186.7337581,no cnx,,5,"[array([159, 162, 165, 168, 171, 174, 177, 180, 183, 186])]",-30.69
36,TSeries-11132017-0944-000,['TSeries_78_2'],-6457.778372,40,-7256.066074,506,-40.468,102.422734,no cnx,,5,"[array([ 79,  83,  87,  91,  95,  99, 103, 107, 111, 115])]",8.66
37,TSeries-11132017-0944-000,['TSeries_388_3'],-6262.038318,569,-7510.077369,180,-19.888,221.1907604,no cnx,,5,"[array([390, 393, 396, 399, 402, 405, 408, 411, 414, 417])]",-11.92
38,TSeries-11132017-0944-000,['TSeries_308_4'],-6370.76935,275,-7467.838742,66,-11.138,144.8854831,no cnx,,5,"[array([311, 315, 319, 323, 327, 331, 335, 339, 343, 347])]",-20.67
