MP_ID,rad_um,sweeps,X_mm,Y_mm,Z_mm,mW,electrode_1,z_electrode_1,electrode_1_cnx,notes,Y_pix,Image,X_pix
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[49, 83, 117, 151, 185, 219, 253, 287, 321, 355]",-2914.2521138752445,342.82043710079705,14.233,20.090218555370466,213.93216784628856,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[50, 84, 118, 152, 186, 220, 254, 288, 322, 356]",-2952.5128796028503,366.98513124454826,14.233,20.090218555370466,216.90171092412749,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[51, 85, 119, 153, 187, 221, 255, 289, 323, 357]",-2931.872203355063,384.6052207243671,14.233,20.090218555370466,241.39771939333525,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[52, 86, 120, 154, 188, 222, 256, 290, 324, 358]",-2916.769269515218,312.11113829311313,14.233,20.090218555370466,187.8391873320962,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[53, 87, 121, 155, 189, 223, 257, 291, 325, 359]",-2922.3070119231616,235.5896068379009,14.233,20.090218555370466,132.6175578368305,0.0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[54, 88, 122, 156, 190, 224, 258, 292, 326, 360]",-2970.636400210664,204.88030803021698,14.233,20.090218555370466,75.3752579001584,0.0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[55, 89, 123, 157, 191, 225, 259, 293, 327, 361]",-3069.308901297648,250.69254067774568,14.233,20.090218555370466,90.58683257920013,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[56, 90, 124, 158, 192, 226, 260, 294, 328, 362]",-3102.5353557453063,260.25773210964724,14.233,20.090218555370466,115.11412623851082,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[57, 91, 125, 159, 193, 227, 261, 295, 329, 363]",-3169.9951268966115,271.333216925533,14.233,20.090218555370466,170.38968453618892,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[58, 92, 126, 160, 194, 228, 262, 296, 330, 364]",-3226.3794132320313,183.23276952643985,14.233,20.090218555370466,191.52229898572728,0.0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,4.999999999999982,"[59, 93, 127, 161, 195, 229, 263, 297, 331, 365]",-3186.6083541204407,163.59895553464207,14.233,20.090218555370466,151.05954124614223,0.0,no cnx,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
no cnx,no cnx,no cnx,no cnx,no cnx,no cnx,no cnx,no cnx,no cnx,no cnx,,,,
