,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_1,electrode_1_cnx,notes,rad_um,sweeps,z_electrode_1
11,ZSeries-11272017-1013-035,['TSeries_27_10'],-6734.75404586,335,-7428.44116997,331,-146.824,136.289558071,no cnx,,5.0,"[array([ 36,  46,  56,  66,  76,  86,  96, 106, 116, 126])]",-71.69
12,ZSeries-11272017-1013-035,['TSeries_327_9'],-6928.24548933,187,-7612.29942135,165,-150.934,180.515582915,no cnx,,5.0,"[array([335, 345, 355, 365, 375, 385, 395, 405, 415, 425])]",-67.58
13,ZSeries-11272017-1013-035,['TSeries_427_2'],-6827.97837155,83,-7518.75261977,87,-137.414,97.0824940284,no cnx,,5.0,"[array([428, 438, 448, 458, 468, 478, 488, 498, 508, 518])]",-81.1
14,ZSeries-11272017-1013-035,['TSeries_227_9'],-6782.77694546,205,-7468.49425455,223,-135.194,103.269840447,tbd,,5.0,"[[235, 245, 255, 265, 275, 285, 295, 305, 315, 325]]",-83.32
15,ZSeries-11272017-1013-035,['TSeries_627_10'],-6875.9357344,46,-7665.07694546,308,-174.394,204.708119443,no cnx,,5.0,"[array([636, 646, 656, 666, 676, 686, 696, 706, 716, 726])]",-44.12
16,ZSeries-11272017-1013-035,['TSeries_827_10'],-6721.8707763,370,-7453.99267353,262,-175.934,129.869884032,no cnx,,5.0,"[array([836, 846, 856, 866, 876, 886, 896, 906, 916, 926])]",-42.58
17,ZSeries-11272017-1013-035,['TSeries_627_8'],-6893.94618183,94,-7624.48623558,198,-174.394,170.349221667,no cnx,,5.0,"[array([634, 644, 654, 664, 674, 684, 694, 704, 714, 724])]",-44.12
18,ZSeries-11272017-1013-035,['TSeries_127_2'],-6741.59911147,317,-7493.76264348,154,-148.574,126.524488336,no cnx,,5.0,"[array([128, 138, 148, 158, 168, 178, 188, 198, 208, 218])]",-69.94
19,ZSeries-11272017-1013-035,['TSeries_227_4'],-6815.03446325,118,-7559.084117,21,-135.194,126.904677365,no cnx,,5.0,"[array([230, 240, 250, 260, 270, 280, 290, 300, 310, 320])]",-83.32
20,ZSeries-11272017-1013-035,['TSeries_327_1'],-6800.55948143,157,-7471.17278104,215,-150.934,80.2929625391,tbd,,5.0,"[[327, 337, 347, 357, 367, 377, 387, 397, 407, 417]]",-67.58
21,ZSeries-11272017-1013-035,['TSeries_827_5'],-6745.52628934,306,-7492.43288222,158,-175.934,109.88809711,no cnx,,5.0,"[array([831, 841, 851, 861, 871, 881, 891, 901, 911, 921])]",-42.58
22,ZSeries-11272017-1013-035,['TSeries_527_6'],-6851.59066879,19,-7553.53172491,6,-141.514,115.511402075,no cnx,,5.0,"[array([532, 542, 552, 562, 572, 582, 592, 602, 612, 622])]",-77.0
23,ZSeries-11272017-1013-035,['TSeries_227_8'],-6868.25936759,25,-7403.44159369,399,-135.194,108.078562278,no cnx,,5.0,"[array([234, 244, 254, 264, 274, 284, 294, 304, 314, 324])]",-83.32
24,ZSeries-11272017-1013-035,['TSeries_327_5'],-6787.65647432,192,-7485.68866404,176,-150.934,89.6551993326,no cnx,,5.0,"[array([331, 341, 351, 361, 371, 381, 391, 401, 411, 421])]",-67.58
25,ZSeries-11272017-1013-035,['TSeries_127_4'],-6868.47868142,25,-7511.77309091,106,-148.574,86.2356337288,no cnx,,5.0,"[array([130, 140, 150, 160, 170, 180, 190, 200, 210, 220])]",-69.94
26,ZSeries-11272017-1013-035,['TSeries_227_1'],-6806.4324585,141,-7544.56823399,17,-135.194,119.304103932,no cnx,,5.0,"[array([227, 237, 247, 257, 267, 277, 287, 297, 307, 317])]",-83.32
27,ZSeries-11272017-1013-035,['TSeries_927_7'],-6753.42544191,285,-7419.78080001,355,-127.614,136.86392955,no cnx,,5.0,"[array([ 933,  943,  953,  963,  973,  983,  993, 1003, 1013, 1023])]",-90.9
28,ZSeries-11272017-1013-035,['TSeries_27_8'],-6792.81757787,178,-7478.44032254,196,-146.824,88.6040767713,no cnx,,5.0,"[array([ 34,  44,  54,  64,  74,  84,  94, 104, 114, 124])]",-71.69
29,ZSeries-11272017-1013-035,['TSeries_827_4'],-6819.98739289,105,-7484.63731542,179,-175.934,51.6086315506,tbd,,5.0,"[[830, 840, 850, 860, 870, 880, 890, 900, 910, 920]]",-42.58
30,ZSeries-11272017-1013-035,['TSeries_627_3'],-6847.17278104,31,-7640.34618183,241,-174.394,178.14689872,no cnx,,5.0,"[array([629, 639, 649, 659, 669, 679, 689, 699, 709, 719])]",-44.12
31,ZSeries-11272017-1013-035,['TSeries_927_4'],-6823.58554309,95,-7504.45678419,125,-127.614,100.079080001,no cnx,,5.0,"[array([ 930,  940,  950,  960,  970,  980,  990, 1000, 1010, 1020])]",-90.9
32,ZSeries-11272017-1013-035,['TSeries_27_5'],-6765.39868776,252,-7395.10840159,421,-146.824,128.706299486,no cnx,,5.0,"[array([ 31,  41,  51,  61,  71,  81,  91, 101, 111, 121])]",-71.69
33,ZSeries-11272017-1013-035,['TSeries_27_6'],-6803.30127115,150,-7451.02143242,270,-146.824,84.0195426801,tbd,,5.0,"[[32, 42, 52, 62, 72, 82, 92, 102, 112, 122]]",-71.69
34,ZSeries-11272017-1013-035,['TSeries_727_6'],-6876.47335969,47,-7695.99040001,392,-254.534,233.33429697,no cnx,,5.0,"[array([732, 742, 752, 762, 772, 782, 792, 802, 812, 822])]",36.02
35,ZSeries-11272017-1013-035,['TSeries_527_2'],-6873.90211859,40,-7598.42343716,128,-141.514,154.60643704,no cnx,,5.0,"[array([528, 538, 548, 558, 568, 578, 588, 598, 608, 618])]",-77.0
36,ZSeries-11272017-1013-035,['TSeries_127_9'],-6808.26464823,136,-7538.11673044,34,-148.574,105.357432488,no cnx,,5.0,"[array([135, 145, 155, 165, 175, 185, 195, 205, 215, 225])]",-69.94
37,ZSeries-11272017-1013-035,['TSeries_127_7'],-6730.5777929,347,-7394.033151,424,-148.574,152.139175883,no cnx,,5.0,"[array([133, 143, 153, 163, 173, 183, 193, 203, 213, 223])]",-69.94
38,ZSeries-11272017-1013-035,['TSeries_27_3'],-6837.97810277,56,-7559.89055494,24,-146.824,116.863534767,no cnx,,5.0,"[array([ 29,  39,  49,  59,  69,  79,  89,  99, 109, 119])]",-71.69
39,ZSeries-11272017-1013-035,['TSeries_827_3'],-6758.6981091,271,-7556.67910514,15,-175.934,130.212861969,no cnx,,5.0,"[array([829, 839, 849, 859, 869, 879, 889, 899, 909, 919])]",-42.58
40,ZSeries-11272017-1013-035,['TSeries_727_10'],-6887.22586562,76,-7647.60412333,261,-254.534,188.468678903,no cnx,,5.0,"[array([736, 746, 756, 766, 776, 786, 796, 806, 816, 826])]",36.02
41,ZSeries-11272017-1013-035,['TSeries_127_5'],-6825.19984506,91,-7462.042751,240,-148.574,72.59434682,no cnx,,5.0,"[array([131, 141, 151, 161, 171, 181, 191, 201, 211, 221])]",-69.94
42,ZSeries-11272017-1013-035,['TSeries_827_8'],-6832.08396206,72,-7464.47636681,234,-175.934,44.2819432853,tbd,,5.0,"[[834, 844, 854, 864, 874, 884, 894, 904, 914, 924]]",-42.58
43,ZSeries-11272017-1013-035,['TSeries_527_7'],-6904.00913519,122,-7528.80096128,60,-141.514,115.235689302,no cnx,,5.0,"[array([533, 543, 553, 563, 573, 583, 593, 603, 613, 623])]",-77.0
44,ZSeries-11272017-1013-035,['TSeries_127_8'],-6871.43562055,33,-7552.63261344,4,-148.574,113.383177003,no cnx,,5.0,"[array([134, 144, 154, 164, 174, 184, 194, 204, 214, 224])]",-69.94
45,ZSeries-11272017-1013-035,['TSeries_227_5'],-6794.60470198,173,-7459.08581187,248,-135.194,97.1417144038,tbd,,5.0,"[[231, 241, 251, 261, 271, 281, 291, 301, 311, 321]]",-83.32
46,ZSeries-11272017-1013-035,['TSeries_327_10'],-6880.6656506,58,-7555.84876522,13,-150.934,116.974172789,no cnx,,5.0,"[array([336, 346, 356, 366, 376, 386, 396, 406, 416, 426])]",-67.58
47,ZSeries-11272017-1013-035,['TSeries_927_5'],-6704.77035258,416,-7454.99525692,259,-127.614,166.58713809,no cnx,,5.0,"[array([ 931,  941,  951,  961,  971,  981,  991, 1001, 1011, 1021])]",-90.9
48,ZSeries-11272017-1013-035,['TSeries_227_3'],-6758.04618183,272,-7479.78438578,192,-135.194,120.155492307,no cnx,,5.0,"[array([229, 239, 249, 259, 269, 279, 289, 299, 309, 319])]",-83.32
49,ZSeries-11272017-1013-035,['TSeries_327_6'],-6789.26935021,188,-7530.31156364,55,-150.934,106.999364317,no cnx,,5.0,"[array([332, 342, 352, 362, 372, 382, 392, 402, 412, 422])]",-67.58
50,ZSeries-11272017-1013-035,['TSeries_527_3'],-6953.7394751,256,-7677.18554309,341,-141.514,248.734319776,no cnx,,5.0,"[array([529, 539, 549, 559, 569, 579, 589, 599, 609, 619])]",-77.0
51,ZSeries-11272017-1013-035,['TSeries_527_4'],-6860.73029882,4,-7631.75620554,218,-141.514,181.943866733,no cnx,,5.0,"[array([530, 540, 550, 560, 570, 580, 590, 600, 610, 620])]",-77.0
52,ZSeries-11272017-1013-035,['TSeries_527_8'],-6983.8464917,338,-7694.65836522,388,-141.514,277.523062152,no cnx,,5.0,"[array([534, 544, 554, 564, 574, 584, 594, 604, 614, 624])]",-77.0
53,ZSeries-11272017-1013-035,['TSeries_327_3'],-6880.1280253,57,-7591.33203479,109,-150.934,145.438709477,no cnx,,5.0,"[array([329, 339, 349, 359, 369, 379, 389, 399, 409, 419])]",-67.58
54,ZSeries-11272017-1013-035,['TSeries_127_3'],-6702.62127748,422,-7438.38723796,304,-148.574,160.258400114,no cnx,,5.0,"[array([129, 139, 149, 159, 169, 179, 189, 199, 209, 219])]",-69.94
55,ZSeries-11272017-1013-035,['TSeries_427_5'],-6849.75219605,24,-7512.30111622,104,-137.414,92.7078191506,no cnx,,5.0,"[array([431, 441, 451, 461, 471, 481, 491, 501, 511, 521])]",-81.1
56,ZSeries-11272017-1013-035,['TSeries_927_9'],-6727.88824033,354,-7397.46935021,415,-127.614,163.213643554,no cnx,,5.0,"[array([ 935,  945,  955,  965,  975,  985,  995, 1005, 1015, 1025])]",-90.9
57,ZSeries-11272017-1013-035,['TSeries_27_7'],-6854.91329961,10,-7488.65520317,168,-146.824,75.4915827513,tbd,,5.0,"[[33, 43, 53, 63, 73, 83, 93, 103, 113, 123]]",-71.69
58,ZSeries-11272017-1013-035,['TSeries_527_5'],-6938.95477945,216,-7592.5095589,112,-141.514,174.766230319,no cnx,,5.0,"[array([531, 541, 551, 561, 571, 581, 591, 601, 611, 621])]",-77.0
59,ZSeries-11272017-1013-035,['TSeries_427_9'],-6820.4516174,104,-7480.04359843,191,-137.414,85.2758710392,tbd,,5.0,"[[435, 445, 455, 465, 475, 485, 495, 505, 515, 525]]",-81.1
60,ZSeries-11272017-1013-035,['TSeries_927_1'],-6766.32844902,250,-7513.86522688,100,-127.614,128.007380511,no cnx,,5.0,"[array([ 927,  937,  947,  957,  967,  977,  987,  997, 1007, 1017])]",-90.9
61,ZSeries-11272017-1013-035,['TSeries_927_10'],-6788.37108617,190,-7433.22143242,318,-127.614,111.928210396,excitatory,,5.0,"[[936, 946, 956, 966, 976, 986, 996, 1006, 1016, 1026]]",-90.9
62,ZSeries-11272017-1013-035,['TSeries_727_7'],-6879.69911147,56,-7633.35705297,222,-254.534,173.211617055,no cnx,,5.0,"[array([733, 743, 753, 763, 773, 783, 793, 803, 813, 823])]",36.02
63,ZSeries-11272017-1013-035,['TSeries_827_1'],-6779.66549566,214,-7481.142751,188,-175.934,78.1204965344,tbd,,5.0,"[[827, 837, 847, 857, 867, 877, 887, 897, 907, 917]]",-42.58
64,ZSeries-11272017-1013-035,['TSeries_527_9'],-6956.42760158,263,-7632.02501819,219,-141.514,213.525392794,no cnx,,5.0,"[array([535, 545, 555, 565, 575, 585, 595, 605, 615, 625])]",-77.0
65,ZSeries-11272017-1013-035,['TSeries_927_3'],-6777.3497676,220,-7403.11441582,400,-127.614,129.839670724,no cnx,,5.0,"[array([ 929,  939,  949,  959,  969,  979,  989,  999, 1009, 1019])]",-90.9
66,ZSeries-11272017-1013-035,['TSeries_327_7'],-6916.68654546,156,-7573.59040001,61,-150.934,145.179507274,no cnx,,5.0,"[array([333, 343, 353, 363, 373, 383, 393, 403, 413, 423])]",-67.58
67,ZSeries-11272017-1013-035,['TSeries_27_9'],-6782.87150989,205,-7444.56992886,287,-146.824,96.8951792276,no cnx,,5.0,"[array([ 35,  45,  55,  65,  75,  85,  95, 105, 115, 125])]",-71.69
68,ZSeries-11272017-1013-035,['TSeries_627_5'],-6991.52517312,358,-7740.07567431,511,-174.394,312.917709714,no cnx,,5.0,"[array([631, 641, 651, 661, 671, 681, 691, 701, 711, 721])]",-44.12
69,ZSeries-11272017-1013-035,['TSeries_727_3'],-6920.558634,166,-7622.60454705,193,-254.534,176.526478951,no cnx,,5.0,"[array([729, 739, 749, 759, 769, 779, 789, 799, 809, 819])]",36.02
70,ZSeries-11272017-1013-035,['TSeries_627_1'],-6996.36380079,371,-7658.35662926,290,-174.394,248.083728639,no cnx,,5.0,"[array([627, 637, 647, 657, 667, 677, 687, 697, 707, 717])]",-44.12
71,ZSeries-11272017-1013-035,['TSeries_427_10'],-6862.38639052,9,-7477.89309725,197,-137.414,83.8180411231,tbd,,5.0,"[[436, 446, 456, 466, 476, 486, 496, 506, 516, 526]]",-81.1
72,ZSeries-11272017-1013-035,['TSeries_527_10'],-6921.21314467,168,-7612.40169487,166,-141.514,181.215141782,no cnx,,5.0,"[array([536, 546, 556, 566, 576, 586, 596, 606, 616, 626])]",-77.0
73,ZSeries-11272017-1013-035,['TSeries_227_6'],-6872.56036996,36,-7538.65435573,33,-135.194,113.106607755,no cnx,,5.0,"[array([232, 242, 252, 262, 272, 282, 292, 302, 312, 322])]",-83.32
74,ZSeries-11272017-1013-035,['TSeries_827_9'],-6798.48238104,163,-7474.69124744,206,-175.934,62.5545959446,no cnx,,5.0,"[array([835, 845, 855, 865, 875, 885, 895, 905, 915, 925])]",-42.58
75,ZSeries-11272017-1013-035,['TSeries_427_1'],-6837.65562689,57,-7564.45076997,36,-137.414,126.331113365,no cnx,,5.0,"[array([427, 437, 447, 457, 467, 477, 487, 497, 507, 517])]",-81.1
76,ZSeries-11272017-1013-035,['TSeries_227_7'],-6777.4006925,220,-7408.01140871,386,-135.194,122.154050533,excitatory,,5.0,"[[233, 243, 253, 263, 273, 283, 293, 303, 313, 323]]",-83.32
77,ZSeries-11272017-1013-035,['TSeries_27_4'],-6778.83932017,216,-7482.74132491,184,-146.824,97.8831546505,no cnx,,5.0,"[array([ 30,  40,  50,  60,  70,  80,  90, 100, 110, 120])]",-71.69
78,ZSeries-11272017-1013-035,['TSeries_127_6'],-6824.39340712,93,-7520.37509566,82,-148.574,89.6304297707,no cnx,,5.0,"[array([132, 142, 152, 162, 172, 182, 192, 202, 212, 222])]",-69.94
79,ZSeries-11272017-1013-035,['TSeries_27_2'],-6844.69841897,38,-7452.63430831,266,-146.824,73.2786156335,tbd,,5.0,"[[28, 38, 48, 58, 68, 78, 88, 98, 108, 118]]",-71.69
80,ZSeries-11272017-1013-035,['TSeries_927_6'],-6790.79040001,184,-7412.52285851,374,-127.614,118.847835676,no cnx,,5.0,"[array([ 932,  942,  952,  962,  972,  982,  992, 1002, 1012, 1022])]",-90.9
81,ZSeries-11272017-1013-035,['TSeries_327_2'],-6799.75304349,160,-7546.17150989,13,-150.934,112.475271306,no cnx,,5.0,"[array([328, 338, 348, 358, 368, 378, 388, 398, 408, 418])]",-67.58
82,ZSeries-11272017-1013-035,['TSeries_727_1'],-6895.55905772,99,-7703.24834151,411,-254.534,243.766800668,no cnx,,5.0,"[array([727, 737, 747, 757, 767, 777, 787, 797, 807, 817])]",36.02
83,ZSeries-11272017-1013-035,['TSeries_727_8'],-6971.63303716,304,-7681.20570435,352,-254.534,251.380552319,no cnx,,5.0,"[array([734, 744, 754, 764, 774, 784, 794, 804, 814, 824])]",36.02
84,ZSeries-11272017-1013-035,['TSeries_427_3'],-6874.48295969,42,-7615.52517312,174,-137.414,171.311212766,no cnx,,5.0,"[array([429, 439, 449, 459, 469, 479, 489, 499, 509, 519])]",-81.1
85,ZSeries-11272017-1013-035,['TSeries_927_2'],-6749.66206483,295,-7461.98438578,240,-127.614,130.978905298,no cnx,,5.0,"[array([ 928,  938,  948,  958,  968,  978,  988,  998, 1008, 1018])]",-90.9
86,ZSeries-11272017-1013-035,['TSeries_827_7'],-6800.63288222,157,-7446.73473203,282,-175.934,64.1726478524,tbd,,5.0,"[[833, 843, 853, 863, 873, 883, 893, 903, 913, 923]]",-42.58
87,ZSeries-11272017-1013-035,['TSeries_627_4'],-7000.93361581,384,-7677.97995258,343,-174.394,266.130441805,no cnx,,5.0,"[array([630, 640, 650, 660, 670, 680, 690, 700, 710, 720])]",-44.12
88,ZSeries-11272017-1013-035,['TSeries_727_2'],-6952.27852649,252,-7586.85246484,96,-254.534,165.06381008,no cnx,,5.0,"[array([728, 738, 748, 758, 768, 778, 788, 798, 808, 818])]",36.02
89,ZSeries-11272017-1013-035,['TSeries_727_4'],-6840.72127748,49,-7618.03473203,181,-254.534,154.539934264,no cnx,,5.0,"[array([730, 740, 750, 760, 770, 780, 790, 800, 810, 820])]",36.02
90,ZSeries-11272017-1013-035,['TSeries_427_6'],-6928.24548933,187,-7594.55778656,117,-137.414,172.577107417,no cnx,,5.0,"[array([432, 442, 452, 462, 472, 482, 492, 502, 512, 522])]",-81.1
91,ZSeries-11272017-1013-035,['TSeries_827_6'],-6840.41715415,50,-7546.19541186,12,-175.934,89.2916476447,no cnx,,5.0,"[array([832, 842, 852, 862, 872, 882, 892, 902, 912, 922])]",-42.58
92,ZSeries-11272017-1013-035,['TSeries_827_2'],-6811.38538815,128,-7506.94876522,119,-175.934,66.3081354752,tbd,,5.0,"[[828, 838, 848, 858, 868, 878, 888, 898, 908, 918]]",-42.58
93,ZSeries-11272017-1013-035,['TSeries_427_8'],-6808.08623558,137,-7570.09583558,51,-137.414,135.350002191,no cnx,,5.0,"[array([434, 444, 454, 464, 474, 484, 494, 504, 514, 524])]",-81.1
94,ZSeries-11272017-1013-035,['TSeries_127_1'],-6828.15678419,83,-7542.68654546,22,-148.574,103.665154877,no cnx,,5.0,"[array([127, 137, 147, 157, 167, 177, 187, 197, 207, 217])]",-69.94
95,ZSeries-11272017-1013-035,['TSeries_927_8'],-6776.274517,223,-7450.69425455,271,-127.614,114.509484906,no cnx,,5.0,"[array([ 934,  944,  954,  964,  974,  984,  994, 1004, 1014, 1024])]",-90.9
96,ZSeries-11272017-1013-035,['TSeries_227_2'],-6753.47636681,285,-7551.55736285,1,-135.194,148.71463038,no cnx,,5.0,"[array([228, 238, 248, 258, 268, 278, 288, 298, 308, 318])]",-83.32
97,ZSeries-11272017-1013-035,['TSeries_627_7'],-6960.07409329,273,-7683.62501819,358,-174.394,249.114166405,no cnx,,5.0,"[array([633, 643, 653, 663, 673, 683, 693, 703, 713, 723])]",-44.12
98,ZSeries-11272017-1013-035,['TSeries_327_4'],-6859.96707669,2,-7493.21541819,156,-150.934,73.9984380896,tbd,,5.0,"[[330, 340, 350, 360, 370, 380, 390, 400, 410, 420]]",-67.58
99,ZSeries-11272017-1013-035,['TSeries_427_4'],-6834.9675004,64,-7586.22459447,95,-137.414,143.817617948,no cnx,,5.0,"[array([430, 440, 450, 460, 470, 480, 490, 500, 510, 520])]",-81.1
