,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_1,electrode_1_cnx,notes,rad_um,sweeps,z_electrode_1
7,ZSeries-09132017-0938-073,['TSeries_127_10'],-4648.040822,104,5751.678726,345,-19.217,74.59347147,no cnx,,5,"[array([136, 146, 156, 166, 176, 186, 196, 206, 216, 226])]",8.32
8,ZSeries-09132017-0938-073,['TSeries_127_4'],-4565.527506,326,5643.425104,54,-19.217,65.54255642,no cnx,,5,"[array([130, 140, 150, 160, 170, 180, 190, 200, 210, 220])]",8.32
9,ZSeries-09132017-0938-073,['TSeries_127_9'],-4587.659357,267,5768.518178,391,-19.217,66.64422102,no cnx,,5,"[array([135, 145, 155, 165, 175, 185, 195, 205, 215, 225])]",8.32
10,ZSeries-09132017-0938-073,['TSeries_127_3'],-4618.932626,183,5619.849871,9,-19.217,87.23855024,no cnx,,5,"[array([129, 139, 149, 159, 169, 179, 189, 199, 209, 219])]",8.32
0,ZSeries-09132017-0938-073,['TSeries_290_8'],-4527.071033,430,5761.4818,372,-41.677,89.17633918,no cnx,,5,"[array([297, 307, 317, 327, 337, 347, 357, 367, 377, 387])]",-14.14
1,ZSeries-09132017-0938-073,['TSeries_290_2'],-4588.621612,264,5746.145763,330,-41.677,45.97392697,no cnx,,5,"[array([291, 301, 311, 321, 331, 341, 351, 361, 371, 381])]",-14.14
2,ZSeries-09132017-0938-073,['TSeries_290_6'],-4576.593431,297,5700.679242,208,-41.677,21.37460362,no cnx,,5,"[array([295, 305, 315, 325, 335, 345, 355, 365, 375, 385])]",-14.14
3,ZSeries-09132017-0938-073,['TSeries_290_9'],-4580.683013,286,5776.456777,412,-41.677,76.14827558,no cnx,,5,"[array([298, 308, 318, 328, 338, 348, 358, 368, 378, 388])]",-14.14
4,ZSeries-09132017-0938-073,['TSeries_290_3'],-4615.805299,191,5631.878051,23,-41.677,75.76573533,no cnx,,5,"[array([292, 302, 312, 322, 332, 342, 352, 362, 372, 382])]",-14.14
5,ZSeries-09132017-0938-073,['TSeries_290_1'],-4528.240147,427,5743.98069,325,-41.677,77.75051508,no cnx,,5,"[array([290, 300, 310, 320, 330, 340, 350, 360, 370, 380])]",-14.14
6,ZSeries-09132017-0938-073,['TSeries_290_4'],-4567.692578,321,5734.358146,299,-41.677,42.73312801,no cnx,,5,"[array([293, 303, 313, 323, 333, 343, 353, 363, 373, 383])]",-14.14
7,ZSeries-09132017-0938-073,['TSeries_290_7'],-4604.258246,222,5700.679242,208,-41.677,18.48087582,no cnx,,5,"[array([296, 306, 316, 326, 336, 346, 356, 366, 376, 386])]",-14.14
8,ZSeries-09132017-0938-073,['TSeries_290_5'],-4534.254237,411,5699.476424,205,-41.677,60.02746984,no cnx,,5,"[array([294, 304, 314, 324, 334, 344, 354, 364, 374, 384])]",-14.14
9,ZSeries-09132017-0938-073,['TSeries_290_10'],-4657.663366,78,5734.59871,299,-41.677,73.96268183,tbd,,5,"[[299, 309, 319, 329, 339, 349, 359, 369, 379, 389]]",-14.14
0,ZSeries-09132017-0938-073,['TSeries_390_2'],-4564.612687,329,5886.756655,709,-37.887,186.571237,no cnx,,5,"[array([391, 401, 411, 421, 431, 441, 451, 461, 471, 481])]",-10.35
1,ZSeries-09132017-0938-073,['TSeries_390_9'],-4572.550686,308,5917.067669,791,-37.887,215.6693054,no cnx,,5,"[array([398, 408, 418, 428, 438, 448, 458, 468, 478, 488])]",-10.35
2,ZSeries-09132017-0938-073,['TSeries_390_7'],-4567.690222,321,5830.863712,559,-37.887,131.0783417,no cnx,,5,"[array([396, 406, 416, 426, 436, 446, 456, 466, 476, 486])]",-10.35
3,ZSeries-09132017-0938-073,['TSeries_390_6'],-4539.314515,397,5816.171935,519,-37.887,125.8630674,no cnx,,5,"[array([395, 405, 415, 425, 435, 445, 455, 465, 475, 485])]",-10.35
4,ZSeries-09132017-0938-073,['TSeries_390_4'],-4528.991876,425,5874.258146,676,-37.887,183.3502693,no cnx,,5,"[array([393, 403, 413, 423, 433, 443, 453, 463, 473, 483])]",-10.35
5,ZSeries-09132017-0938-073,['TSeries_390_10'],-4584.365899,276,5908.147619,767,-37.887,205.9955462,no cnx,,5,"[array([399, 409, 419, 429, 439, 449, 459, 469, 479, 489])]",-10.35
6,ZSeries-09132017-0938-073,['TSeries_390_1'],-4531.245136,419,5789.095031,446,-37.887,106.5200074,no cnx,,5,"[array([390, 400, 410, 420, 430, 440, 450, 460, 470, 480])]",-10.35
7,ZSeries-09132017-0938-073,['TSeries_390_5'],-4485.838006,541,5817.338758,522,-37.887,157.0259711,no cnx,,5,"[array([394, 404, 414, 424, 434, 444, 454, 464, 474, 484])]",-10.35
8,ZSeries-09132017-0938-073,['TSeries_390_3'],-4602.222797,228,5838.128013,578,-37.887,136.2955508,no cnx,,5,"[array([392, 402, 412, 422, 432, 442, 452, 462, 472, 482])]",-10.35
9,ZSeries-09132017-0938-073,['TSeries_390_8'],-4533.39352,413,5855.647719,625,-37.887,164.4190519,no cnx,,5,"[array([397, 407, 417, 427, 437, 447, 457, 467, 477, 487])]",-10.35
0,ZSeries-09132017-0938-073,['TSeries_490_6'],-4564.906643,328,5791.290699,452,2.023,97.50124342,no cnx,,5,"[array([495, 505, 515, 525, 535, 545, 555, 565, 575, 585])]",29.56
1,ZSeries-09132017-0938-073,['TSeries_490_3'],-4585.635306,272,5827.227662,549,2.023,128.29542,no cnx,,5,"[array([492, 502, 512, 522, 532, 542, 552, 562, 572, 582])]",29.56
2,ZSeries-09132017-0938-073,['TSeries_490_4'],-4479.229405,559,5892.74135,725,2.023,223.3162628,no cnx,,5,"[array([493, 503, 513, 523, 533, 543, 553, 563, 573, 583])]",29.56
3,ZSeries-09132017-0938-073,['TSeries_490_5'],-4527.78066,428,5808.808049,499,2.023,127.8651327,no cnx,,5,"[array([494, 504, 514, 524, 534, 544, 554, 564, 574, 584])]",29.56
4,ZSeries-09132017-0938-073,['TSeries_490_10'],-4624.649804,167,5900.327802,746,2.023,202.5179022,no cnx,,5,"[array([499, 509, 519, 529, 539, 549, 559, 569, 579, 589])]",29.56
5,ZSeries-09132017-0938-073,['TSeries_490_2'],-4532.385563,416,5908.083429,767,2.023,216.1552644,no cnx,,5,"[array([491, 501, 511, 521, 531, 541, 551, 561, 571, 581])]",29.56
6,ZSeries-09132017-0938-073,['TSeries_490_9'],-4603.356025,225,5919.437311,797,2.023,219.1376951,no cnx,,5,"[array([498, 508, 518, 528, 538, 548, 558, 568, 578, 588])]",29.56
7,ZSeries-09132017-0938-073,['TSeries_490_7'],-4593.993242,250,5797.214803,468,2.023,99.16131263,no cnx,,5,"[array([496, 506, 516, 526, 536, 546, 556, 566, 576, 586])]",29.56
8,ZSeries-09132017-0938-073,['TSeries_490_8'],-4511.592818,472,5829.581663,555,2.023,153.4682291,no cnx,,5,"[array([497, 507, 517, 527, 537, 547, 557, 567, 577, 587])]",29.56
9,ZSeries-09132017-0938-073,['TSeries_490_1'],-4537.643168,402,5783.170927,430,2.023,101.8829497,no cnx,,5,"[array([490, 500, 510, 520, 530, 540, 550, 560, 570, 580])]",29.56
0,ZSeries-09132017-0938-073,['TSeries_590_10'],-4646.685014,108,5667.722814,119,-47.227,67.35852026,no cnx,,5,"[array([599, 609, 619, 629, 639, 649, 659, 669, 679, 689])]",-19.69
1,ZSeries-09132017-0938-073,['TSeries_590_4'],-4555.529405,353,5680.04135,152,-47.227,47.57077982,no cnx,,5,"[array([593, 603, 613, 623, 633, 643, 653, 663, 673, 683])]",-19.69
2,ZSeries-09132017-0938-073,['TSeries_590_1'],-4579.346402,289,5556.490043,179,-47.227,147.9910969,no cnx,,5,"[array([590, 600, 610, 620, 630, 640, 650, 660, 670, 680])]",-19.69
3,ZSeries-09132017-0938-073,['TSeries_590_9'],-4645.05926,112,5710.765701,235,-47.227,56.71158742,no cnx,,5,"[array([598, 608, 618, 628, 638, 648, 658, 668, 678, 688])]",-19.69
4,ZSeries-09132017-0938-073,['TSeries_590_6'],-4605.425056,219,5573.140524,135,-47.227,131.5575438,no cnx,,5,"[array([595, 605, 615, 625, 635, 645, 655, 665, 675, 685])]",-19.69
5,ZSeries-09132017-0938-073,['TSeries_590_3'],-4714.778312,75,5689.882261,179,-47.227,124.4919179,no cnx,,5,"[array([592, 602, 612, 622, 632, 642, 652, 662, 672, 682])]",-19.69
6,ZSeries-09132017-0938-073,['TSeries_590_2'],-4604.657172,221,5646.568814,62,-47.227,60.59513138,no cnx,,5,"[array([591, 601, 611, 621, 631, 641, 651, 661, 671, 681])]",-19.69
7,ZSeries-09132017-0938-073,['TSeries_590_5'],-4628.961895,156,5605.34965,48,-47.227,105.6830025,no cnx,,5,"[array([594, 604, 614, 624, 634, 644, 654, 664, 674, 684])]",-19.69
8,ZSeries-09132017-0938-073,['TSeries_590_7'],-4704.179115,46,5636.646915,35,-47.227,131.1638037,no cnx,,5,"[array([596, 606, 616, 626, 636, 646, 656, 666, 676, 686])]",-19.69
9,ZSeries-09132017-0938-073,['TSeries_590_8'],-4587.892818,266,5616.881663,17,-47.227,88.04607113,no cnx,,5,"[array([597, 607, 617, 627, 637, 647, 657, 667, 677, 687])]",-19.69
